-1.82223,-0.217353,0.798669,-1.71181,0.909007,0.443434,1.18757,2.60909,0.216071,
2.55431,-1.42636,0.515152,2.82641,1.87449,0.0573748,-0.147862,1.96077,0.0238044,
0.669729,-0.293095,0.361339,-1.67409,0.594723,0.0503555,1.39302,0.11975,2.23701,
1.17365,-1.63499,0.175787,2.317,2.3579,0.216681,-2.71654,0.989735,0.210273,
-2.90515,-0.198177,0.668661,-2.26316,1.51284,0.115665,2.27635,0.457044,0.900906,
-2.66472,0.16673,1.03854,-2.16117,-3.01139,0.342112,0.944029,-0.62713,0.260323,
0.265419,-0.176126,1.04831,2.51091,2.8879,0.342723,1.70357,-0.562892,0.154729,
2.64293,0.0117928,1.93243,0.701407,-0.130488,1.13163,-1.88028,0.790695,0.730308,
2.53471,3.07525,0.191351,0.0423902,-3.11091,0.480667,0.266152,2.95655,0.694601,
-2.67205,-2.34025,0.130619,-1.42689,0.898461,0.804163,0.813654,-2.84687,0.448622,
-2.64586,-0.0307764,1.72735,1.70101,1.36327,0.290536,-2.84362,2.65339,0.109256,
-0.099704,2.20123,0.0451674,-1.50581,-0.140268,1.54851,1.71255,-2.18033,0.358592,
2.61821,-0.361743,0.648213,-0.0596026,1.2185,0.729392,-1.9418,-3.09519,0.0207526,
1.4203,0.00661549,2.60567,0.209021,-0.487917,0.230415,1.49409,0.208915,1.55126,
2.86798,-0.0255991,1.58605,0.46263,-0.416584,0.33021,1.26905,1.85435,0.42085,
-0.629261,-0.132022,0.600299,-2.0502,2.01849,0.135807,-1.61806,1.17113,0.361034,
2.57756,0.0547456,1.17985,2.42302,-1.60891,0.151067,-1.95462,-1.64975,0.504776,
-1.98996,-0.0257908,1.34526,-2.07035,-0.730868,0.302133,2.90753,-1.48599,0.295114,
-2.50157,-0.25973,0.845058,-0.530381,2.69749,0.409253,1.36097,-2.7554,0.169378,
0.111789,0.129146,0.654317,0.920042,-2.52376,0.0793481,-0.39964,0.187055,1.16092,
2.32047,0.299615,0.108951,2.83264,-0.193192,0.362865,-2.6563,0.841894,0.665609,
-2.71984,-0.0125599,0.632954,-2.86029,-0.410065,0.484024,2.98151,-1.3673,0.34608,
-0.705618,0.0771808,0.158391,-2.99414,0.202204,0.563372,2.38585,-1.06107,0.625019,
-1.62758,-0.0603065,1.33091,-1.8887,1.87544,0.185858,0.435713,0.535088,0.701621,
1.50856,0.15369,1.12888,2.01267,-2.68349,0.392468,2.53032,2.99222,0.680258,
-1.87826,0.0204217,2.23182,-2.06394,-1.36941,0.225227,-1.38441,-2.17842,0.419324,
-2.84106,-0.00258867,1.65319,0.647206,-0.776506,0.358592,2.41185,-2.82136,0.19776,
1.05646,1.37861,0.12421,-2.93829,-0.328378,1.56316,0.156468,1.60776,0.724204,
-2.65538,-1.96135,0.193793,-2.9859,1.14851,0.675985,-1.84256,1.90651,0.355235,
-2.56108,-0.655509,0.40376,1.67226,0.115723,0.187078,-2.34611,-1.15464,0.0589007,
-0.968383,-0.387438,0.51973,2.12949,2.30957,0.0601215,-1.5688,0.412174,1.0596,
-1.60286,0.0298177,1.7954,1.61586,-0.621761,0.717185,0.329691,0.256662,0.121769,
-2.34446,-0.699996,0.174566,-1.79714,0.199136,1.29307,-0.79809,0.940647,0.520951,
1.65743,0.00028763,2.85104,-1.35237,-2.33163,0.268563,0.977172,-2.337,0.244148,
-2.86303,0.22694,0.021363,1.13593,0.395108,0.644246,2.46733,1.0162,0.0216681,
1.77828,-0.193,0.924711,1.7673,3.02117,0.227668,-2.03793,-1.5115,0.200507,
-1.91708,-0.11534,0.848109,-2.04471,0.457236,0.56032,-2.80956,0.229817,1.00681,
2.78265,-0.346978,0.617084,1.2837,1.24994,0.669881,-2.7008,-2.06528,1.02145,
1.43898,-0.222338,0.672018,1.05609,2.24361,0.194708,1.38881,0.313996,0.744346,
2.96265,0.227132,0.737632,-1.0246,-0.820034,0.939665,-2.46385,3.03364,0.04944,
-2.22819,-1.12224,0.154118,-2.93701,0.700188,0.96469,-2.16666,2.74313,0.162969,
-2.88098,0.222913,0.174261,-2.10807,0.20719,0.183111,-1.61422,-1.02751,0.409558,
-0.477096,-0.000671137,2.84433,2.33641,0.743908,0.416883,1.29414,-2.90823,0.16419,
-2.74932,0.804118,0.420545,-0.971313,-2.09539,0.369274,-0.944395,-1.73834,0.42848,
0.82757,-0.0583889,1.07395,2.16282,2.55502,0.0796533,-2.89764,-0.300765,0.543535,
-1.51167,0.231351,0.863979,-1.01929,-3.1345,0.428785,-0.18247,2.41715,0.00518815,
-2.35618,-0.0547456,1.36631,-0.551988,1.09482,0.267037,2.03592,-1.12952,0.348827,
2.82989,0.577274,0.425123,-1.78176,-0.982641,0.76632,2.10276,1.88043,0.751976,
-2.78594,-0.177851,1.00558,1.17512,-2.59644,0.160527,0.14951,1.87928,0.0161748,
1.31025,0.0121763,1.44719,0.298196,2.46854,0.14832,-1.69552,-1.03461,0.110477,
-2.65758,2.42137,0.044557,-1.11945,-0.290411,1.33366,-0.684927,-0.158868,0.0851466,
-2.43016,-0.123202,0.669271,0.974975,0.375549,0.676901,1.14161,0.921279,0.158086,
2.4959,0.00469796,2.27363,-2.9848,-2.40027,0.30427,-1.36775,2.16269,0.350963,
-2.15915,-0.114956,1.02481,0.530381,1.45666,0.601825,0.678152,-0.63595,0.342418,
-2.12217,-0.209491,1.07425,-1.29963,-1.57573,0.0482192,2.25529,-2.77975,0.0256355,
-1.14765,-0.183987,0.933561,-0.511704,2.12089,0.445875,0.528367,-1.94869,0.0961333,
2.41624,0.0156279,0.912809,0.23191,2.63939,0.110782,-1.10974,-1.10747,0.803247,
2.43529,0.0119846,1.50761,-0.397626,1.72588,0.471206,-1.50215,-0.847263,0.011597,
0.147679,-0.852823,0.585955,1.63619,-0.452251,0.0238044,-0.846614,-0.323392,0.0830103,
1.0614,0.537197,0.405591,2.10623,-1.64783,0.875576,0.690603,3.02155,0.00671407,
0.46025,0.541991,0.598163,-0.825373,-2.54716,0.476699,-2.81927,-1.97036,0.21363,
-1.52101,-0.14602,0.873745,-0.0856044,1.23844,0.520951,2.3657,0.143144,0.430006,
2.14853,0.504599,0.595416,-0.434248,-2.04227,0.712607,-0.667165,0.960205,0.0332652,
2.38969,0.0706611,0.867336,2.77239,-0.0309682,0.261849,1.32948,-1.68599,0.254524,
1.25056,0.0858097,1.12094,1.77151,-1.58647,0.744652,-0.148045,2.06375,0,
-2.4622,0.420611,0.693991,-0.312479,-2.59088,0.433668,-0.304971,-1.76499,0.289621,
-0.275491,0.921088,0.282907,1.96323,0.836141,0.037843,2.03153,-2.78071,0.392163,
2.66362,-0.0135186,0.932646,-2.80242,-2.86854,0.013123,-1.64864,0.398176,1.12674,
1.91415,-3.14102,0.111698,-2.49718,1.51456,0.653401,2.64257,-2.74083,0.705283,
-2.0361,-0.1023,1.12186,-0.646107,1.12856,0.612812,1.83743,0.250334,0.190741,
2.47136,-1.45033,0.472121,2.92163,-0.784559,0.021363,-2.9685,-2.72932,0.0897244,
1.72958,0.100575,0.259407,-0.890378,0.0183125,0.796533,0.0645466,-0.168839,0.999481,
2.97089,-2.04035,0.161443,-2.67626,0.913418,0.980865,0.211951,2.57093,0.157781,
1.45985,-0.0302012,1.58971,2.58141,-1.47257,0.00793481,-2.97546,0.430007,0.507523,
2.39299,-0.481397,0.310373,1.92972,0.854933,0.538652,-0.24839,-2.8601,0.603046,
-2.61876,0.023298,1.13437,-0.217261,-0.230008,0.44557,2.19175,-1.27065,0.540788,
-1.67849,0.16673,0.719321,2.93829,-1.67104,0.291757,2.97674,1.42904,0.703452,
-2.80993,2.95751,0.136723,-2.32249,-1.84649,0.265206,2.67956,-0.00431445,0.327769,
2.94342,0.0292424,1.47801,0.593738,1.83901,0.03296,-1.82022,-2.89672,0.509659,
-2.79656,-0.188206,0.620136,-2.18863,-1.77784,0.198675,-2.34849,2.66835,0.0866726,
2.85076,-0.251485,0.20661,-0.800836,0.150047,1.30863,0.491745,-0.725116,0.925932,
-2.10202,0.668357,0.234077,1.05628,1.3278,0.12421,-1.62319,1.21351,0.296945,
-1.25623,-2.57381,0.0607318,2.74841,0.457811,1.12644,-0.291055,1.43154,0.177923,
2.62334,0.210258,0.395215,1.41664,-1.85531,0.159917,1.52669,-2.82079,0.38789,
2.59624,2.71724,0.0524918,2.36497,-0.412749,1.06998,2.81194,2.93181,0.577105,
-0.609485,-2.73201,0.115665,-1.93429,0.807186,0.359508,-1.72481,2.81446,0.590838,
1.07697,2.41619,0.0308237,-2.7387,-0.364236,0.615558,-2.19175,-0.0597312,0.856655,
1.61678,-0.948125,0.193182,2.5501,0.169222,0.608844,-2.69695,2.98205,0.210273,
2.79034,-0.391273,0.456557,-2.91412,0.748318,1.08188,1.34559,-2.23153,0.196539,
2.79803,-1.03096,0.267342,2.39189,2.63977,0.33723,-0.656911,-2.94409,0.623798,
2.57811,3.09116,0.168767,-1.4203,-1.94179,0.163579,-0.670278,-1.83441,0.0228889,
-2.04105,-0.0792901,1.22501,1.33625,2.06509,0.212104,1.33369,2.21638,0.510269,
-2.48473,1.69059,0.209967,-2.83099,-1.79069,0.368053,2.41588,-0.771328,0.394299,
2.74346,3.1228,0.196234,2.15622,-2.40871,0.169683,1.77078,-2.91283,0.457472,
-2.11081,1.51744,0.192572,0.626514,-1.13413,0.846278,0.556932,0.335664,0.281381,
-1.6805,0.136433,0.843226,-2.89599,1.76423,0.27192,0.0332347,-0.410065,0.0314341,
2.78265,0.599901,0.208747,-2.92291,-2.87621,0.0805689,-1.56404,1.80852,0.301523,
2.76708,-0.00680725,0.765709,-1.86929,0.413325,0.521867,2.79601,2.64821,0.167241,
-2.37339,0.0503353,0.880764,2.82641,2.92664,0.111698,-0.571032,-1.39223,0.619221,
-0.535691,2.61542,0.228584,-1.40217,-2.84783,0.710776,1.24287,1.59338,0.05768,
1.32563,-0.750811,0.253609,-1.00281,2.1717,0.166326,1.98263,0.28159,0.257271,
-1.90243,0.0257908,0.817896,-2.9176,2.24227,0.0790429,-1.66732,2.84035,0.211798,
-2.31425,-0.0252156,0.296335,0.3361,0.653783,0.507828,-2.87182,-0.459729,0.102542,
2.53215,0.0269414,0.937223,-0.318888,-2.31168,0.157781,0.157567,-2.70037,0.320444,
2.88336,2.57228,0.0646992,1.28516,-2.23479,0.430616,1.39265,-2.19011,0.0781274,
2.20182,-0.00469796,1.65258,-0.448164,0.191658,0.800195,1.63857,-0.890982,0.430921,
1.93374,-0.155033,0.625629,-1.78689,2.87467,0.337535,1.10535,2.3742,0.139164,
-2.44902,-0.00450621,0.988495,2.6953,0.671041,0.408948,2.51823,-2.92453,0.530412,
2.163,0.245349,0.843226,-1.47615,-1.98973,0.154118,-0.879208,-1.55905,0.72512,
-2.11393,-0.0687436,0.878323,-1.09839,-0.809679,0.304575,2.68505,2.69557,0.343028,
-2.69787,-0.09022,0.548418,-0.990539,-1.92779,0.380871,-1.80703,-1.46816,0.0582904,
2.75738,0.582068,0.37843,-2.69347,-1.14601,0.402234,-0.101169,-1.31763,0.563677,
1.44374,-0.961548,0.104373,2.04764,0.490218,1.01657,0.38847,2.29922,0.136418,
2.69091,0.115723,0.720542,-2.72515,-0.348895,1.1655,0.0801111,0.20393,0.00396741,
2.23405,0.111696,0.158696,0.744255,1.72856,0.471511,0.597217,1.27717,0.0946074,
-2.2866,0.0589642,0.0732444,-1.37764,-0.532787,0.649129,1.22694,3.11513,0.637532,
-2.72405,0.0271331,0.794702,1.3553,0.0280919,0.14893,-0.322184,-1.50977,0.0991852,
-1.64132,0.123969,0.38728,1.82516,-0.10441,1.90741,-1.08191,-1.74582,0.193793,
-1.53236,2.68599,0.0650044,-2.43034,-1.71226,0.126652,-0.123142,-3.13929,0.0912503,
-1.62941,-0.873149,0.0570696,1.99454,2.54946,0.191046,-1.81344,-2.83747,0.0802637,
-2.78301,1.95464,0.18952,-1.4756,-2.49615,0.0357067,-2.19596,-1.73642,0.721152,
2.79034,-0.433267,0.686361,-0.0729698,-0.519172,0.182196,1.17219,1.76499,0.0497452,
0.88525,0.00834128,2.51991,-2.92364,-0.966917,0.376598,1.63289,3.07026,0.37904,
-0.562792,-2.05032,0.0372326,-2.34208,0.141802,0.347606,2.50139,0.000671137,1.04251,
2.98645,-2.00833,0.276193,1.45839,3.12012,0.227058,-2.24064,-2.25914,0.0485244,
-2.90094,1.88676,0.0671407,-1.88229,-1.04093,0.794702,-2.83374,2.37324,0.0674459,
-1.24854,1.84476,0.00824,2.90405,-0.0340362,2.58034,0.337931,2.97247,0.550554,
-1.51588,-0.0140939,2.21747,-1.88229,1.23671,0.108951,2.14396,-0.157142,0.825831,
1.93759,0.264907,0.730613,1.71053,-2.36806,0.22248,-2.52794,1.0488,0.72512,
-2.48802,-0.349471,0.329295,-1.79128,0.62713,0.73336,-2.96448,0.450525,0.137944,
1.64095,0.176509,0.252693,2.57921,-0.0620322,1.00192,0.352763,-1.05704,0.213019,
1.84823,0.0302012,0.845363,-2.44499,-2.79624,0.245674,0.582385,1.75349,0.0482192,
-1.11249,-0.0436239,0.463576,-2.53984,0.283891,0.704062,-0.743889,-1.28772,0.903653,
-1.80099,0.170565,0.680868,0.347636,-1.84131,0.346385,-0.982665,-1.56557,0.28901,
-2.93188,0.0829334,0.451369,1.38661,-2.22616,0.309458,2.09268,2.46298,0.197455,
1.9949,-0.260881,0.53621,2.76873,-1.13202,0.143742,-2.54442,0.578041,0.331431,
-0.752495,-2.29078,0.0207526,-2.93573,-0.0595394,0.395825,-0.535325,1.82425,0.274667,
2.18882,1.06203,0.278024,0.819514,-1.53086,0.543229,-1.7911,-2.53047,0.169378,
-2.98718,-2.78531,0.156865,-2.5858,1.40143,0.0405896,2.26151,-1.4068,0.287484,
2.35234,0.129146,0.748009,-0.0793786,-0.977463,0.372021,-2.86615,1.84841,0.446181,
-1.32746,-1.19932,0.15717,1.71346,-0.256854,0.336314,-0.652882,2.98455,0.544755,
-0.397076,-0.432883,0.366527,-2.2996,0.751002,0.828272,1.05463,1.59836,0.278329,
-0.779046,-1.96001,0.184637,-2.63305,1.08523,0.953703,-2.23716,-0.519748,0.366527,
-1.29743,0.0192712,1.93823,1.86801,-1.99798,0.23011,-1.36207,1.92971,0.435804,
-2.56694,-0.0275166,0.698874,-0.958495,-0.195109,0.0518815,2.4265,-0.889832,0.15717,
-1.40437,-2.10938,0.0689718,-2.27085,0.52761,0.762352,0.394696,2.40718,0.180975,
-2.11136,2.42904,0.115055,-1.44246,-1.79299,0.481582,0.374737,-2.2463,0.311289,
-1.67299,-2.86949,0.0439467,-2.28404,-0.392807,0.212104,0.450179,1.50939,0.39613,
-2.56713,0.240363,0.296945,-2.69054,0.00373919,0.994293,-0.0227973,-2.30171,0.149236,
-2.65795,-0.0881107,0.913724,1.89987,2.27352,0.276803,-1.60488,-1.94793,0.642415,
-2.25016,0.605653,0.384533,2.8612,-0.833648,0.804163,-1.30164,-2.12031,0.224616,
1.07569,-0.0708529,1.15238,1.36152,2.8321,0.0476089,-0.236671,-0.903446,0.300607,
-0.975158,0.856083,0.00640889,-2.97894,0.449374,0.435804,2.29026,1.61025,0.104373,
-0.690786,-0.00661549,2.55318,-2.16593,-1.99088,0.0369274,-2.59532,0.924731,0.536821,
1.55416,0.16788,1.06052,0.783074,-2.88599,0.464492,-1.44539,0.71898,0.194708,
2.89544,-1.36059,0.344554,1.8486,2.78896,0.566729,2.92383,-0.631732,0.17365,
-1.38075,0.142185,0.878933,0.66332,-1.12914,0.587786,0.829218,2.01945,0.891751,
-1.51936,0.0604982,0.196539,-1.7955,-1.86605,0.219733,-1.79568,2.63345,0.152287,
-2.37394,-0.0119846,0.589007,-2.97913,-1.69961,0.4944,0.383343,-1.92914,0.0292978,
-1.69021,2.72415,0.102237,-2.34977,-0.990694,0.158086,-0.071688,-1.6509,0.599384,
-1.28242,0.290794,0.339671,-2.90844,-0.0288589,0.110477,-0.528367,-0.514762,1.1652,
-1.12824,0.564426,0.210273,-1.4247,-0.354073,1.49846,2.30345,2.0137,0.0415052,
-0.570299,0.0012464,4.33821,-0.259194,2.95598,0.191961,0.548875,1.60661,0.102237,
-2.93518,-0.220421,0.318918,-1.99435,2.36921,0.194708,-0.491379,-1.06759,0.142521,
-1.67757,-0.0426651,0.950041,-1.93796,-1.10057,0.314646,2.79931,3.01945,0.291757,
2.63726,2.32108,0.0424207,2.52886,-0.509968,0.365917,1.69698,-0.263757,0.53621,
-0.543565,2.16403,0.0521867,2.40141,-1.52051,0.305795,1.51515,-1.66547,0.418104,
2.88079,0.869314,0.283822,-0.926634,1.17842,0.151982,1.61769,-0.633841,0.177007,
0.776299,0.114189,0.781579,0.678518,-2.00123,0.0326548,-1.094,-0.297122,0.603961,
-1.9808,0.21812,0.810877,0.27604,-1.51687,0.407422,1.2566,2.09289,0.473647,
-1.13392,2.72165,0.0366222,-1.95553,-0.387438,0.550554,-1.38661,-2.77745,0.311594,
-2.71673,1.5997,0.169073,-0.0116276,-0.0871519,0.199896,-2.71947,-1.7997,0.748924,
-2.6043,0.0307764,0.579546,2.18992,-1.14141,0.162053,-1.76913,2.64457,0.349132,
-2.00223,0.276413,0.884426,1.95791,1.80718,0.133366,0.626514,1.47583,0.0698874,
2.47008,0.102492,0.656453,0.92114,1.2881,0.365307,-1.25623,-2.11955,0.0241096,
1.39521,-0.0016299,1.37425,1.75448,-0.22253,0.130009,1.46773,1.28005,0.105289,
1.32325,0.180344,0.681173,-0.252602,-2.73469,0.145573,-2.66106,-2.20622,0.410474,
0.466292,0.0971231,1.20914,1.17841,-0.939113,0.778222,1.99307,-1.60641,0.307321,
-2.9079,-0.258771,0.422681,-2.30161,-1.74218,0.109256,0.269631,-2.59759,0.125126,
2.0416,-0.0330775,1.74383,1.1167,0.369605,0.368664,2.12821,0.148897,0.141606,
1.11066,-0.412941,0.657369,2.91064,2.72587,0.233772,-1.32691,-0.343718,1.31352,
-2.32359,2.73201,0.150456,2.28404,-1.709,0.639363,-1.2555,1.88753,0.192267,
-2.70428,-0.132598,0.612201,2.92492,2.06912,0.218207,-2.69274,-0.890215,1.0242,
1.31886,1.50306,0.02472,2.30692,1.97458,0.237739,1.32344,-1.95579,0.0469985,
-2.86267,0.28926,0.313425,0.941282,-1.26203,0.261544,1.51296,1.55311,0.611591,
1.61476,-0.395875,0.256661,-2.97784,1.72473,0.365612,2.76086,-1.50344,0.430311,
1.06616,0.504216,0.454115,2.56584,0.367687,0.00701926,1.00299,-1.90977,0.0268563,
-1.21448,-0.940647,0.0665304,-1.51296,-0.428281,0.414747,0.449263,2.1765,0.41261,
-2.16794,-0.370947,0.306406,-0.76165,1.30824,0.252998,-0.735649,-2.52568,0.444349,
-1.37379,0.319749,0.398572,-1.506,-2.45895,0.230415,-0.383343,-1.13374,0.273141,
-1.44246,0.0890695,1.22532,-1.16742,2.25703,0.111393,-1.47743,0.101342,0.021363,
-2.43602,0.523199,0.575274,-0.0262764,-2.90439,0.251473,-1.96725,-2.81619,0.0723289,
1.98795,-0.0185042,0.750755,1.55562,0.123969,0.956145,-0.559313,-2.988,0.155034,
2.41221,-0.34391,0.18891,1.52303,-0.102684,0.835597,0.815668,-1.49769,0.180059,
2.41569,-0.474302,0.276193,-1.68526,0.753687,0.574664,0.763848,-0.855125,0.360118,
-2.68651,0.579575,0.312815,-2.29942,-0.542758,0.794397,-1.41591,-2.44419,0.275887,
1.86764,-2.82616,0.162969,2.35728,2.93776,0.439772,-1.96524,-0.403162,0.32899,
1.16761,-1.98513,0.108646,2.86908,-1.67986,0.01648,0.556383,-2.27161,0.04944,
1.57833,0.621185,0.487991,0.538987,0.0279001,0.162969,0.646657,-1.44419,0.18952,
-1.80117,0.116107,1.00009,0.0365307,-2.85109,0.193487,-1.71987,-2.45588,0.347606,
-0.575976,0.0852344,1.12156,-2.90277,-1.5161,0.0479141,2.00204,-1.99682,0.21485,
-0.859249,0.00738251,1.89428,2.57994,-1.35579,0.186163,-0.905026,-0.121668,0.445265,
2.51476,0.0455414,0.84872,-2.8526,0.574206,0.218818,2.83135,3.10842,0.163579,
-1.99124,1.91264,0.252083,-1.10883,-2.74006,0.335093,1.57265,-1.19204,0.259102,
-0.942381,1.63345,0.144353,2.35142,-0.85685,0.556963,2.39647,-0.732019,0.608539,
-1.5049,1.68714,0.265816,-2.50249,-2.60257,0.709555,-2.36241,0.699804,0.123905,
-0.692618,-0.0428569,1.12461,-2.46825,-2.20143,0.23072,0.951903,-1.83134,0.166631,
0.586779,0.805077,0.20539,0.0936613,-2.22635,0.126957,-1.01453,0.285809,1.12613,
2.26829,-0.475644,0.317698,-0.89404,2.05588,0.203864,-1.16871,-2.08906,0.00244148,
1.14783,-1.03537,0.448012,1.08557,2.58321,0.0567644,-1.41371,1.04937,0.0460829,
2.01175,-0.755796,0.299387,1.35658,1.28504,0.467849,-1.48109,-1.65454,0.715354,
1.47908,1.80718,0.142521,-1.49574,-0.671616,1.07578,2.69274,1.52223,0.976897,
1.51973,1.77612,0.185247,0.974609,-1.85243,0.673238,1.61293,-2.9995,0.199591,
0.1854,0.696161,0.0769066,2.42833,-0.265099,0.443739,-2.32176,-1.73412,0.335093,
2.124,-1.5299,0.165716,1.00189,2.66048,0.328379,-2.61602,-0.595874,0.382702,
2.37669,0.356374,0.347911,-1.43257,3.00526,0.0277718,1.8486,-2.89902,0.595721,
-2.96008,1.5347,0.306711,-1.5038,-2.31072,0.479751,0.38609,2.23,0.730918,
1.79238,-0.234035,0.389416,2.34043,-1.61159,0.248115,2.81927,-1.09252,0.0888089,
2.52171,-0.181111,0.183111,0.395795,-0.0616487,1.13224,-1.40767,0.750619,0.0219733,
2.2573,0.889448,0.269478,0.466842,-2.82942,0.23957,-2.14945,0.221571,0.0817896,
-2.50743,0.515337,0.123905,1.53932,-0.368838,0.667745,-0.855037,2.28925,0.657674,
2.3994,-0.00373919,1.20212,-0.379681,-2.26624,0.0842311,-1.9733,1.70248,0.138859,
-1.87075,1.22463,0.242012,-1.5732,-1.60833,0.298776,0.130284,-1.83172,0.302744,
2.02933,-0.499614,0.196234,0.833247,1.05148,0.145878,2.40489,-1.38245,0.637532,
1.94327,-0.431349,0.443434,0.0586871,2.31111,0.283822,2.09909,2.853,0.0155644,
1.62264,2.05473,0.0793481,0.58916,-0.798174,0.776391,-0.719535,-1.80296,0.241707,
-2.23386,0.240171,0.524308,-0.911802,-1.76269,0.118107,2.22855,1.33777,0.365917,
-2.10898,-0.267208,0.480056,-2.95972,0.573247,0.00305185,-2.08792,-0.252443,0.480361,
2.31022,2.19586,0.0668355,2.4503,-3.08809,0.166631,-0.636586,0.466632,0.459304,
2.69366,0.915527,0.341197,-0.372723,-3.12031,0.249336,-2.03519,0.545443,0.0305185,
2.62609,0.230967,0.108036,2.36003,-0.152923,1.0712,-0.757439,1.26586,0.0289926,
2.8515,-0.258388,0.105899,-0.0971404,1.69865,0.184027,1.6371,-2.83958,0.0289926,
-1.38551,-0.362702,0.723289,2.65062,2.69692,0.563677,-1.33827,1.23882,0.260628,
-2.16501,-2.95808,0.0332652,-1.65651,-0.589162,0.0808741,-1.7239,1.24918,0.495926,
1.61751,0.592998,0.483718,-2.77532,-2.46087,0.0726341,1.78524,-3.13948,0.669881,
1.34065,-0.00373919,0.322581,-0.0398267,0.0302012,0.651875,1.58034,0.251676,0.684835,
-2.74071,1.87314,0.205695,-0.606006,-2.48618,0.326243,2.50322,-0.953494,0.209967,
-2.93646,-0.138542,1.11576,0.630177,2.74811,0.156255,0.0929289,-0.436527,0.855434,
1.04529,0.000671137,2.35847,2.82989,1.15982,0.364696,-1.47542,-2.8624,0.542924,
0.731437,-2.97151,0.133976,-2.05643,1.83211,0.675069,-2.55815,2.77362,0.151067,
-0.621021,-0.132406,1.12094,-2.07218,2.82865,0.455336,-2.64495,-0.739114,0.310068,
-1.7076,-2.62501,0.0845363,-1.87149,0.99568,0.666524,-0.944212,0.863945,0.111698,
2.12986,-1.14774,0.155034,0.0506302,-1.64918,0.159307,0.0934782,1.98685,1.02969,
-1.89016,0.00393095,0.787683,0.474715,-0.354456,0.443434,-1.2718,-2.9299,0.223395,
-2.022,-0.351005,0.369579,0.447249,0.879094,0.299997,1.43587,0.365578,0.0497452,
-2.86102,1.61332,0.223395,-2.75426,-0.65455,0.283822,1.50929,-2.62443,0.0109867,
1.84292,0.615433,0.366527,-2.80297,-0.814856,0.904263,-2.39262,2.82309,0.81637,
1.11908,2.58685,0.0967437,0.36375,-0.775547,0.122684,2.31205,-1.04803,0.655538,
-1.68123,-2.23383,0.0851466,-0.670644,-2.04361,0.144353,-0.183386,2.93412,0.329905,
-1.95773,-0.000671137,0.94882,1.55214,-0.549278,0.400708,-1.10865,1.51341,0.385449,
-0.783807,-2.14447,0.0708029,-0.130467,0.121476,0.220344,-1.99948,1.14256,0.656453,
2.47722,-0.570179,0.0354015,0.428205,0.078523,1.64983,-2.69475,0.314188,0.213324,
2.75134,-1.93259,0.218207,0.167455,1.6626,0.763268,1.29469,0.962698,0.348216,
1.79183,-1.67084,0.161138,-1.37031,0.628855,1.30131,-2.44407,1.56941,0.365917,
-0.487167,0.0921375,0.268258,-0.873531,-0.0635663,0.974456,0.761101,-1.25512,0.419019,
