0.520559 -1.31177 -0.305377 0.0602874 -0.118541 
-0.614949 -2.82869 0.325832 0.277887 0.275037 
-1.21734 -3.6076 0.285721 -0.308236 0.129327 
0.175818 0.0126835 -0.083794 0.0893914 -0.059185 
0.670165 1.61095 0.290099 -0.0827041 0.265749 
-0.133236 -0.0171489 0.0858758 -0.0810287 0.0903276 
-1.74015 -0.789202 0.0386728 -0.32748 -0.0459547 
0.110173 -0.00180818 -0.0668708 0.162048 -0.0853459 
-0.323116 0.0165783 -0.0982694 -0.228585 -0.118097 
0.247261 -0.0115841 0.0437056 -0.0845737 0.146746 
-0.789077 -0.978596 0.153541 0.00401055 0.056912 
-0.0277811 0.106951 -0.27072 -0.0174 -0.173639 
0.665456 0.251072 0.0745516 -0.0921707 -0.00805676 
-0.00842329 0.000142786 -0.033215 -0.0694393 -0.343248 
-0.107895 0.498285 -0.0780693 0.0948667 0.0143226 
0.218422 0.0472996 0.128273 0.177726 0.21449 
1.23365 -0.925848 -0.125965 0.241812 -0.12613 
-0.0967322 0.443104 -0.280441 0.0347524 -0.182333 
-0.17826 -0.0458558 0.149762 -0.224137 -0.0174736 
0.309532 0.0476852 0.0888725 0.322119 0.132734 
-0.932865 0.238132 -0.0417172 -0.0761815 -0.0546166 
-0.922916 0.0144897 -0.0057989 -0.202277 -0.090365 
0.65793 -0.17588 -0.16697 0.260889 -0.118206 
0.979015 0.236658 0.0814733 -0.0111071 0.122805 
-0.648189 -0.797165 0.100389 -0.20767 0.0570684 
-0.385223 0.0249628 0.0434332 -0.103215 0.162765 
0.257229 -0.0849206 -0.116572 0.291279 0.0923403 
0.155924 0.089958 0.0524211 0.0683175 0.0442995 
0.126989 -0.0142602 -0.0317996 0.195142 0.024637 
-0.503883 0.0037619 0.0499523 -0.140939 0.0623287 
-0.623928 0.0783751 -0.116334 -0.163889 -0.130331 
0.208338 0.00370892 0.0569561 0.246228 0.062652 
0.901061 0.362415 0.0220333 0.119707 -0.0209948 
0.290132 0.0862525 0.138286 0.159668 0.109128 
-0.388574 0.125585 -0.130514 -0.189273 -0.167026 
