2.61693 0.000671137 2.80587 -0.0237129 1.61198 0.216071 -1.28846 -1.74965 0.19715 
-2.88464 -2.33546 0.198065 -2.17289 0.377083 0.0332652 2.56932 1.48369 0.233772 
-1.61861 -2.7205 0.0796533 -1.78945 2.88234 0.0836207 -0.650685 1.03422 0.20661 
-1.0929 -2.974 0.089114 -0.497238 0.530869 0.367748 2.55321 1.23077 0.551469 
-2.41514 -0.00527322 3.58135 2.8059 2.79394 0.0265511 -2.1359 -0.466632 0.0778222 
2.94836 0.0246403 0.985748 0.240883 -2.06643 0.143437 2.80242 -2.58167 0.00640889 
-1.79952 -0.0012464 5.08683 -1.04529 -2.26509 0.13947 0.667348 -2.16633 0.23133 
2.59697 0.246883 0.739158 2.32762 -1.55675 0.600909 -0.153172 0.60316 0.0231941 
-0.90997 -2.27218 0.0466933 0.69628 2.46815 0.0500504 0.0976897 2.59471 0.0912503 
1.2685 -0.946783 0.283212 2.43565 2.83019 0.209357 2.94031 1.02617 0.340892 
-2.948 -3.10171 0.03296 -0.814386 1.63863 0.290231 0.977172 0.0597312 0.332652 
2.14908 -0.582643 0.378124 1.75594 0.935853 0.375072 0.238685 2.5602 0.459914 
-1.20203 0.249567 0.837428 -0.700125 -3.03402 0.350963 -1.96982 2.16346 1.1774 
2.43162 0.00891654 2.74758 2.0817 -1.75349 0.259407 1.40162 -2.94562 0.111393 
-0.143468 -0.38763 0.244453 2.3516 1.74908 0.524003 1.38386 1.84745 0.122074 
-0.857051 -0.330679 0.405896 -1.72884 1.36883 0.228889 -0.0500809 2.35406 0.351268 
-1.70339 -0.280056 0.143437 0.236671 1.6371 0.0268563 -1.94107 0.655126 0.236824 
-2.20713 -1.77286 0.292978 -2.48289 2.20795 0.193182 1.8713 3.04111 0.0143437 
-2.20365 0.0102588 2.67678 -1.42232 -2.12415 0.151677 1.14618 1.87314 0.491043 
-2.64385 -0.423487 0.558489 -2.91888 3.07812 0.180364 -2.72588 -2.04457 0.07416 
-1.35621 1.602 0.127873 2.42412 -0.409489 1.32969 2.73064 2.34562 0.622272 
0.498886 -0.00105464 3.84045 -2.37889 0.0248321 1.00345 2.97473 0.141993 0.0149541 
1.42122 0.0405559 0.0222785 1.26118 1.09156 0.00824 -0.441389 -1.57842 0.248726 
-2.36662 1.36672 0.0573748 0.145848 -2.81005 0.133366 0.591174 0.80105 1.31993 
1.99051 1.78359 0.044557 0.831599 1.68273 0.27131 0.498886 0.554455 0.278024 
2.79583 0.45551 0.0122074 1.50545 0.326844 0.251473 -0.626514 -2.15943 0.328684 
2.32597 0.00143815 4.75051 -2.6878 -0.00105464 0.707419 1.57814 0.171715 0.427564 
-2.96631 2.40718 0.0405896 -1.39576 -0.375933 0.0970489 0.654714 1.07698 0.490738 
-1.45216 0.0117928 2.6072 -0.373638 -1.44477 0.106815 0.558214 -0.740456 0.600909 
-2.34373 -2.55099 0.0222785 1.73086 -2.47908 0.0204474 0.875546 0.52761 0.490738 
-2.14597 -0.0208052 0.566424 -2.78027 -2.95022 0.0686666 -0.443037 2.86758 0.00976592 
1.69808 -0.805269 0.25483 2.33805 -2.73086 0.0256355 2.94543 0.298272 0.489517 
1.45967 0.135282 0.184332 2.91119 -0.913609 0.111393 0.155187 1.20738 0.713523 
-2.11521 0.00546497 2.91665 -1.97696 2.30977 0.131535 0.915281 0.919745 0.0842311 
-1.7076 0.315914 0.0228889 -2.36552 -0.451867 0.294198 0.729057 2.22213 0.417188 
-2.97565 -0.0374878 0.411695 -0.115085 -3.00564 0.109256 -2.18992 -1.8532 0.13245 
-1.48549 -0.0192712 1.94494 1.90628 -1.43 0.187994 1.18464 1.00297 0.244148 
-2.97345 -0.246883 0.14893 0.638417 0.00623199 0.16541 1.51277 0.360976 0.28901 
-0.508408 0.457236 0.0720237 -2.64769 -2.43441 0.0701926 0.672842 -2.75329 0.266732 
1.1059 -0.637293 0.0103763 0.317972 0.209682 0.405286 0.620289 2.3508 0.469069 
2.86175 0.112463 1.24454 1.91488 -2.61312 0.658589 1.91488 2.37151 0.0759911 
-0.85229 -2.95578 0.0167852 -1.07221 0.404696 0.00244148 -0.695547 -2.52971 0.463576 
-0.7622 -0.778423 0.314951 -1.25385 1.09808 0.187994 -2.67003 0.494053 0.988495 
-2.85314 0.0735374 1.36448 -2.434 2.83019 0.147099 2.75353 -2.44419 0.127567 
2.38072 -0.00239692 4.2497 -1.36189 2.38378 0.399182 1.9559 0.283124 0.149846 
-2.43474 0.174592 0.580767 -0.099704 -2.31897 0.0152593 1.19745 2.68484 0.242927 
-2.74291 -0.142377 0.994598 2.16099 3.04974 0.221259 -1.36866 -2.19376 0.036317 
-1.45326 -0.0016299 4.03882 -1.73269 0.00508147 1.84362 2.49535 0.363469 0.731223 
2.97821 -0.168647 0.507523 0.998047 -2.15617 0.267037 2.00296 -1.00718 0.0869778 
-1.51186 9.58767e-05 6.78335 -0.010712 -3.13526 0.24659 0.595019 1.34525 0.292062 
-1.06763 -0.106519 0.95584 1.20936 2.28119 0.101016 -0.211402 0.26299 1.02176 
2.08847 -3.0624 0.239875 2.07254 -1.86701 0.00732444 -0.0608844 -0.670082 0.132756 
-1.21375 -0.0129434 2.74819 2.06522 2.12185 0.468459 -0.197485 1.33988 0.0463881 
0.978637 -0.610255 0.0747703 -0.290139 0.975737 0.0592059 2.15751 1.32204 0.374157 
1.48659 -2.61811 0.177618 -1.79312 1.6371 0.440992 2.62041 0.903638 0.235908 
-1.78011 -0.47411 0.520035 -0.721183 -3.04495 0.0317392 0.610401 2.40986 0.161443 
2.65978 -0.00584848 1.17252 1.81216 -0.366537 0.0473037 1.06543 0.934319 0.393994 
0.709647 -2.88119 0.129398 -0.773736 3.09231 0.0317392 2.79418 1.47794 0.233467 
-2.84454 0.374015 0.0628681 -0.38023 0.583218 0.0500504 2.75866 0.131063 0.629597 
0.325114 1.89615 0.00488296 1.10828 2.99164 0.145573 1.95975 -2.43997 0.826746 
-2.85351 2.6532 0.0393689 -1.77425 -0.289644 0.922269 1.19306 1.66528 0.563982 
2.88739 -1.89289 0.265511 -1.78286 2.45895 0.834681 0.0315867 -0.425022 0.127873 
0.567186 1.26874 0.0561541 1.47395 -0.0898365 1.44353 1.52504 -3.13622 0.318613 
2.37303 0.119558 1.14902 0.44322 -3.02155 0.309153 -2.93371 -0.945057 0.201422 
2.42137 1.82597 0.00915555 -2.7008 -0.125503 1.08432 -2.89929 1.63479 0.773034 
-1.9407 -0.0133269 2.5898 -1.44594 0.210641 0.126347 1.72756 2.90478 0.240486 
1.74496 -0.00872478 1.09043 -2.97913 2.26911 0.106204 2.15567 0.18207 0.521561 
2.36717 -1.22521 0.167241 1.57466 -1.56308 0.0122074 -0.480575 1.28273 0.916166 
0.419782 2.51609 0.120243 2.9447 1.54889 0.0643941 -0.984313 -0.334514 0.34608 
-2.28532 -0.156183 0.603656 1.26905 2.74907 0.215155 -2.50542 1.02809 0.204474 
1.79879 -0.789928 0.234382 2.33439 0.373632 1.26957 -2.71654 2.14486 0.241096 
2.25309 0.0428569 0.220344 1.67702 0.033461 1.10355 -2.29759 0.773054 0.517594 
-2.16355 -0.0012464 2.7311 -2.5034 1.17228 0.126957 -0.515183 -1.93048 0.404981 
1.84164 -1.48619 0.210273 -1.74129 -1.70037 0.0256355 2.51531 1.66356 0.290536 
-1.94327 -0.00565673 2.33589 2.79821 -1.12933 0.194098 2.32157 -2.21888 0.0759911 
-1.65194 -0.0012464 2.79244 1.35328 1.47967 0.512711 -0.65453 -2.89212 0.0369274 
-2.85607 -0.02023 0.507523 -1.30915 3.01312 0.0433363 -1.77334 -0.658194 1.05228 
2.75701 0.0735374 0.13123 -0.239967 -0.0626075 1.15604 -2.34648 2.93718 0.30427 
-0.0244453 -0.18322 0.0357067 -2.00919 0.0257908 2.07343 2.18662 -1.18743 0.628071 
1.80081 -0.287151 0.28779 1.03339 -1.84035 0.0924711 -0.146214 1.11974 1.04709 
0.587878 2.52645 0.0903348 -1.69442 1.51687 0.0817896 -1.00061 0.386863 0.274972 
2.30436 -0.0986572 0.0341807 1.94308 1.36308 0.113834 0.581469 1.65397 0.0677511 
2.30216 0.17881 0.28901 -0.527818 0.26625 0.131535 -0.52031 -2.62904 0.522477 
-0.880123 -0.111696 0.267953 2.99524 0.401244 0.235603 2.31516 2.93373 0.439467 
0.934507 -0.509393 0.563677 1.65944 3.00161 0.113224 -1.00299 0.633458 1.00864 
-2.86193 0.305943 0.372021 -2.82586 -1.76039 0.327158 -1.28718 -0.555414 0.0454726 
1.16248 -0.324351 0.446791 -2.63341 2.74601 0.0991852 1.56569 2.40986 0.348216 
-2.91961 -0.0041227 1.74047 2.33238 0.752536 0.275277 1.9407 -0.548702 1.1005 
-1.92349 -0.735279 0.27192 -0.777581 2.45991 0.410169 2.15915 2.4112 0.226753 
0.704337 -0.0104506 2.21015 -1.88137 1.25531 0.00824 2.19028 0.620418 0.334483 
1.09894 -0.0277084 1.18839 2.42851 0.426556 0.526749 -2.60613 -0.288877 0.183111 
1.22565 0.0016299 2.20893 -1.26466 -1.72684 0 -0.532395 -3.02443 0.278024 
1.623 -3.01197 0.180059 1.66787 1.6022 0.137028 -1.27876 2.9113 0.14069 
-2.52025 -2.92223 0.120243 -2.46367 1.4277 0.160527 0.639882 1.70709 0.420545 
2.30931 -0.0476507 1.47557 -1.28846 -0.295971 0.374767 -2.80462 -1.46413 0.05768 
2.21409 0.799516 0.599994 -0.830317 3.08138 0.0259407 -1.36848 -2.87927 0.120548 
-2.7376 1.48657 0.0955229 0.872066 -0.967684 0.0360118 0.0105289 2.17247 0.440992 
0.270913 0.0229145 0.13123 2.18644 -2.71878 0.00701926 0.828303 1.39127 0.60976 
1.8356 2.28254 0.0500504 1.11963 1.10824 0.38667 -2.08902 -2.33949 0.0750755 
0.188879 0.647647 0.467544 1.47414 -2.87199 0.177618 2.09049 0.163086 1.79662 
-2.86138 1.35694 0.0256355 1.9321 0.00738251 0.25483 -0.931578 -0.141226 0.0616474 
0.992553 0.130872 0.937223 2.56603 -0.895776 0.0546281 0.32017 -3.0089 0.211798 
-2.08115 0.212559 0.679647 -2.16245 -1.29021 0.432752 1.10956 -3.07179 0.382702 
-0.931394 -2.15828 0.201727 -2.49168 1.68139 0.596332 1.50435 1.30498 0.504166 
-1.66256 2.4461 0.0671407 -1.73763 1.34505 0.108951 1.4485 -2.80583 0.0665304 
2.1196 -0.47411 0.311899 0.112522 2.05013 0.145573 -0.882687 -0.496737 0.902738 
-2.2725 -0.0472672 0.85696 2.74914 0.410257 0.270699 -0.463729 0.00910829 1.41758 
2.96008 -2.0927 0.00579852 2.80151 0.464523 0.119327 -2.45946 1.07296 0.0817896 
-0.424726 -0.776314 0.151067 -0.531846 0.160977 0.546587 -2.94159 0.279481 1.59856 
2.80902 -2.42233 0.093997 -0.0927458 0.594148 1.12766 -2.10349 -0.898653 0.0799585 
-2.71325 -1.24553 0.145878 -1.6166 1.14812 0.354015 -1.06708 0.0689354 0.468764 
-2.32688 0.149472 0.863063 2.11246 -2.14237 0.323191 1.25404 -1.55963 0.178838 
1.48128 -1.4534 0.178838 -1.68966 0.60527 0.530717 1.94803 2.16001 0.0698874 
2.65337 0.512845 0.253609 2.56804 -2.77074 0.276193 2.40892 2.1788 0.932951 
-1.15442 0.139117 1.05045 -0.290139 -1.24918 0.58504 -0.322184 -2.69692 0.325327 
-0.0330515 -2.25972 0.0286874 0.801752 1.44822 0.404981 -2.3701 -2.89845 0.235298 
-2.49736 -0.488492 0.0772118 -2.59624 -2.60986 0.121464 -2.4752 -0.635567 0.202643 
-0.849544 -1.52358 0.137028 -2.72277 0.381877 1.35441 1.15607 1.68791 0.238655 
0.576891 0.0348033 0.0332652 -2.8515 -1.02137 0.0421155 -0.108493 -1.65013 0.37904 
-1.1482 -2.07199 0.200812 -1.86361 2.86547 0.390332 0.129734 1.49654 0.189215 
-2.48344 0.313229 0.32075 -0.95172 0.100575 0.726341 -0.0202338 -0.398751 0.00335704 
-2.07639 -0.137775 0.145878 -2.37303 0.365194 0.618915 -0.884884 -0.712652 1.30741 
2.88574 1.36059 0.128483 -0.88525 2.73047 0.25544 1.92166 3.10612 0.137944 
1.76803 -0.356182 0.00335704 -0.764946 2.94965 0.0860622 2.94305 -0.135474 0.182806 
-1.94198 0.615816 0.240486 -1.94345 -0.507476 1.22868 0.722648 -2.64418 0.180059 
2.00607 1.0812 0.0842311 0.310282 -0.241897 0.228889 -1.57631 -2.60526 0.0640889 
-2.68139 0.330487 0.381787 0.609302 -0.410448 1.15207 1.71053 -0.711309 0.111087 
0.909604 0.245349 0.115665 -2.71014 -0.0098753 1.9715 -1.41627 -2.2346 0.512406 
-1.73489 0.267784 0.316477 -1.97018 -1.56979 0.596026 -0.751396 -2.74313 0.00732444 
-1.45582 0.173057 0.18891 -0.37492 0.681779 0.000915555 -2.66198 2.26202 0.354625 
-0.0240791 2.99049 0.0125126 -2.71892 -0.0369125 0.540178 -1.75411 -2.3184 0.55208 
-2.39775 -0.0298177 2.11707 -1.12897 2.54562 0.179449 1.68087 -0.908815 0.536515 
-2.95532 0.0269414 0.504776 -2.83282 0.437102 0.577105 -2.10184 -3.03843 0.520341 
-1.21943 -0.227899 0.412305 2.37211 0.677561 0.419019 -0.977721 -1.73604 0.556047 
1.53365 0.0303929 1.67577 1.5602 1.9138 0.133976 -0.389386 -1.2672 0.04944 
0.668081 2.50363 0.198675 2.14341 1.82616 0.0323496 1.67666 -0.937195 0.103153 
0.436079 -0.0263661 2.10852 0.319254 1.51399 0.0158696 2.05954 1.01792 0.314951 
-1.04804 -0.019463 1.30131 -0.427656 0.0731539 1.05747 2.7517 0.0231063 0.29664 
-1.64882 -0.760974 0.166021 -0.960509 0.391465 1.12674 2.55449 -1.60948 0.679342 
0.872982 -0.159251 0.0915555 -0.157384 2.97055 0.0595111 -1.8572 1.0116 0.477309 
2.39042 0.21601 0.299081 2.07639 -0.315722 1.01108 -0.577807 -1.29558 0.262154 
-1.55177 2.32837 0.0589007 1.34431 -2.39701 0.243538 -1.00977 2.87448 0.690329 
-0.560778 -2.18858 0.00762963 1.32618 1.22387 0.588702 0.261208 0.373056 0.00579852 
2.56401 1.50057 0.169378 -2.03153 2.77343 0.116886 2.51476 -1.29156 0.176702 
-1.47121 -1.58321 0.236213 -2.93664 2.32319 0.487686 -2.44188 -2.11878 0.0573748 
-2.63945 -0.174783 0.516373 -0.219642 -0.0860014 0.175481 -2.99927 1.21926 0.756249 
-2.47996 -0.0976984 0.89938 0.419782 1.01601 0.269784 1.81344 3.05224 0.397046 
2.84967 -0.00527322 1.04984 -2.67479 -0.00143815 0.0354015 -1.13868 -0.514187 0.646382 
0.631825 0.311887 0.290231 2.13681 -0.182645 1.62084 0.0641804 0.704215 1.25675 
0.668996 2.58838 0.249336 2.65886 -3.04054 0.171514 1.47725 1.16864 0.14832 
1.48146 -2.05147 0.0878933 2.21976 0.304025 1.38981 1.52669 -0.30786 1.18809 
-0.784722 2.76345 0.227363 1.51552 -2.89902 0.18952 -1.3965 -1.00258 0.0796533 
-2.82092 -1.96077 0.0885037 -0.961425 -0.448415 0.300607 1.69863 2.30631 0.406812 
-1.12165 -0.006999 2.35908 -1.47468 1.08485 0.123905 0.97644 2.13124 0.188299 
1.65798 1.85876 0.0195318 2.01065 1.53432 0.0180059 -2.14304 2.33891 0.445875 
-0.869137 -0.823293 0.488601 -1.1449 1.47717 0.161748 -0.24601 2.4183 0.0589007 
1.83853 -1.65282 0.0619526 -2.55705 0.441704 0.0589007 -0.867489 0.278138 1.45817 
2.2487 -0.0325022 1.32023 0.792962 1.16327 0.00579852 1.3694 1.4557 0.367138 
2.53966 -1.28676 0.0537126 -0.880673 0.0305847 0.734275 2.82458 2.8252 0.605487 
-1.66567 -0.0867684 1.16092 0.744072 -0.487725 0.156865 2.43986 1.96365 0.848415 
-2.21537 0.0804406 0.835597 1.02826 -2.16327 0.153813 1.97824 1.33355 0.722373 
1.85702 0.00546497 2.05512 -2.57353 -2.58896 0.398572 -2.1185 0.168264 0.159612 
-1.8746 0.610639 0.231025 -0.578906 2.63939 0.0021363 0.368328 2.51398 0.357372 
-1.0484 -1.80833 0.0820948 1.2848 -0.493861 0.0387585 -2.36387 2.28369 0.611591 
-1.86581 -0.490601 0.222785 -2.382 -0.760782 0.0634785 -1.61623 -1.12032 0.0628681 
-1.76089 0.219654 0.11597 -1.94528 -0.246499 0.93112 1.64827 -0.801434 0.165716 
1.53401 0.714186 0.365917 2.99451 -1.56269 0.752281 -0.822443 -1.77938 0.175481 
-0.618458 -0.97708 0.296335 -2.91028 0.397793 0.259713 2.71819 1.96058 0.584124 
-1.26081 1.09271 0.25544 -2.70867 -0.14161 0.0112918 0.519028 -2.51916 0.421461 
-1.10389 -0.680437 0.0219733 1.02771 0.771904 0.104068 -1.40986 -1.14927 0.0946074 
1.23023 0.0896447 1.01962 2.77166 -3.11417 0.350963 2.3646 1.17995 0.223395 
-2.05423 0.432308 0.533158 -1.75961 -2.2509 0.0207526 -0.76989 -2.69557 0.696738 
-1.11963 -0.339308 0.571001 -1.30604 1.09808 0.623493 -0.613697 2.00104 0.11597 
1.34816 -0.0158197 1.9364 -2.64568 -2.46163 0.0244148 1.56349 2.92971 0.0225837 
-1.89987 0.0181207 1.07212 -1.16156 -2.70113 0.0112918 -2.26133 1.68062 0.376293 
2.58782 0.089453 0.876186 -0.106845 -1.82444 0.279244 2.2172 -2.76384 0.27192 
2.40654 0.590888 0.21424 1.43641 0.174975 0.0701926 0.129917 -2.11379 0.529496 
1.82296 -2.60353 0.417493 2.45195 -1.99893 0.0192267 -0.967467 -1.33106 0.0720237 
-2.00571 1.01754 0.195318 -1.34028 -0.566727 1.14994 1.38936 -2.85013 0.258187 
2.35728 -0.156183 0.747093 -1.85263 1.45953 0.286874 -2.3582 -1.3115 0.156255 
0.621387 -0.522816 0.589007 1.3227 2.9646 0.114139 0.0418409 1.19568 0.907926 
-2.4796 -3.10497 0.0274667 1.65725 0.519364 0.245979 2.33842 2.49251 0.430616 
-2.27323 -2.58608 0.193182 2.80865 1.11955 0.364696 0.136143 1.88657 0.00732444 
1.4311 1.65838 0.272835 2.93573 -2.92779 0.466628 -1.49409 -0.867397 0.0537126 
-1.02075 2.23997 0.170904 -2.3148 -1.97842 0.883206 2.53783 0.690792 0.0537126 
2.25144 -2.11322 0.383618 2.42759 -1.86202 0.0720237 1.87332 -1.27679 0.0503555 
2.78375 -0.483315 0.13947 -1.65194 -0.138734 0.555437 1.97806 2.69653 0.367138 
-2.01468 0.358483 0.295724 -2.64623 2.70248 0.37843 -1.47688 -0.75292 0.0210578 
2.52208 0.0468837 0.921659 2.52208 -1.08619 0.182501 2.72314 -0.695777 0.494705 
2.86834 1.32454 0.359203 2.27012 -1.67679 0.163274 -2.14212 1.74103 0.0399792 
-1.94528 -0.0098753 0.829188 2.09671 2.87966 0.0183111 -0.149327 0.630006 0.191656 
-1.2251 -1.95349 0.00793481 -1.80026 2.3439 0.221564 0.777947 -0.235569 0.38667 
-0.53441 -1.79759 0.00824 2.52702 -1.81562 0.0665304 1.02185 2.44323 0.224006 
-1.64022 2.47256 0.0442518 -2.90387 -0.562509 0.522782 1.87918 -0.0829334 0.515152 
0.575976 -0.564235 0.0350963 0.609302 1.35675 0.200201 0.290506 3.10458 0.0534074 
1.15809 -2.84476 0.0927763 1.37983 -1.85934 0.0369274 -2.7138 1.63652 0.679952 
-0.220008 0.134132 1.08524 -1.57997 -2.11629 0.10773 -0.560961 -0.348895 0.335093 
-2.56475 0.416776 0.608539 -2.98407 -0.992612 0.0695822 2.58727 3.11954 0.0125126 
-2.2758 -0.432308 0.421461 -2.88574 2.1857 0.161443 -1.51167 1.50709 0.0811792 
0.970763 1.76634 0.0125126 1.98355 1.26203 0.324107 0.956114 -2.71763 0.148015 
1.60799 0.00623199 1.21769 -0.347087 0.0413229 0.154118 0.27604 1.83652 0.11475 
0.764214 0.0307764 1.59825 1.74477 -1.6649 0.174566 -0.327677 2.98033 0.348827 
1.15259 -0.102684 0.94821 1.21009 2.2998 0 -0.165258 1.04055 0.530412 
-1.29505 2.67678 0.069277 -2.62371 0.288877 0.0537126 1.90335 0.370947 0.588702 
0.44084 1.60066 0.298776 -1.98666 -2.54773 0.822779 2.68523 3.13143 0.0924711 
1.38588 0.121476 1.02023 0.74041 -0.549278 0.00396741 1.95279 1.38801 0.14069 
2.10367 -0.0988489 0.0204474 1.44337 0.0273249 2.10089 1.77847 -0.989352 0.422071 
0.12772 -0.532595 0.0634785 2.73833 1.93987 0.268868 2.39903 0.877176 0.218207 
2.44481 1.3255 0.237739 2.33586 -0.261648 0.213935 1.32142 -0.856659 0.0228889 
2.40086 -0.0173537 0.397351 1.27857 -0.730101 0.196539 0.0431227 -0.997789 0.0372326 
-2.9328 0.425789 0.745262 2.98279 -0.100191 0.0888089 1.37306 -0.432116 0.00579852 
-2.8916 -0.140843 0.9888 -2.83264 3.04399 0.162664 -1.08264 -0.601243 0.936308 
-2.7788 0.0493765 0.9064 1.65889 0.957713 0.167241 -2.58141 0.659728 0.192877 
2.90204 0.260689 0.193182 2.68615 -2.3299 0.280465 -0.171117 1.951 0.174871 
1.28938 -0.901912 0.365001 -2.73064 1.79587 0.299387 -2.39024 -0.876984 0.0372326 
0.85522 0.0307764 0.150151 -1.89291 -2.50574 0.0100711 -2.5435 2.23115 0.224616 
2.33 -1.2672 0.133976 0.839473 -2.36077 0.417798 -1.25898 1.28139 0.0103763 
1.04437 -0.0112176 1.59948 -1.74532 -2.216 0.0881985 -2.42009 -1.79683 0.255135 
2.71673 1.47315 0.324717 2.71801 -3.03728 0.431227 1.39595 0.582451 0.193487 
-0.30076 -0.553113 0.212714 2.03336 0.32972 1.03519 -1.1872 2.3205 0.239875 
1.55672 2.45818 0.0799585 0.959227 0.513803 0.308542 2.98608 1.75656 0.133671 
-1.10791 0.324734 0.635395 -1.09198 -1.08887 0.580462 2.22233 -2.65243 0.312204 
-2.08298 0.0430486 0.578326 2.80663 2.15981 0.153813 1.50856 -1.00009 0.292673 
1.64608 0.399902 0.498978 -1.64754 1.29156 0.162664 -2.89416 -2.18858 0.182196 
-0.952086 -0.585327 0.343638 -1.2588 1.72799 0.611896 2.92932 -1.07756 0.0955229 
-2.86779 1.31476 0.0897244 -0.152623 -2.27909 0.0924711 -1.81747 0.43691 1.02756 
2.05625 1.70057 0.0854518 0.976989 1.86413 0.0299081 -0.801569 -0.562317 1.30711 
2.46385 -0.72991 0.563982 -0.949522 -1.01869 0.0933866 2.19871 0.801242 0.0686666 
-0.497421 -0.0574302 1.51006 2.55705 0.843619 0.0836207 -2.44023 0.68408 0.748009 
-1.90371 0.461071 0.415052 -2.93225 0.602969 0.09888 1.88742 -2.44898 0.468764 
0.908139 1.29232 0.115055 -2.66271 -0.442855 1.05319 -1.57668 -1.73201 0.32136 
1.72335 -0.511694 0.294198 -0.129002 -0.645921 0.110782 -2.6585 1.65915 0.867946 
2.70354 0.201053 0.814539 -2.77441 -0.640936 0.0311289 0.0672933 -0.820992 0.886258 
1.62355 -2.18685 0.00579852 -0.683645 -1.84476 0.0219733 1.69955 0.740839 0.311899 
-1.64827 2.67486 0.0405896 -1.87936 -3.04457 0.0793481 -1.39045 -1.5464 0.574053 
2.64788 0.0518693 1.27262 -2.89856 -0.0741127 0.126041 -2.71178 -0.96941 0.507523 
1.65249 -0.197985 0.573748 1.18775 2.0091 0.284433 -2.6032 -1.23786 0.187689 
2.26261 -1.92549 0.122379 -1.30421 1.25397 0.413526 2.44627 -2.35406 0.473647 
-1.5417 0.0290506 0.919523 1.71273 -2.36806 0.0170904 1.51845 0.953302 0.557573 
-0.124241 -0.184754 0.0524918 0.63329 0.0119846 2.91086 -1.32417 -0.780532 0.176092 
0.157018 1.81773 0.0427259 1.4648 1.10881 0.0540178 -0.624683 -1.09232 0.286569 
1.81582 -0.624445 0.380261 2.81835 1.4348 0.351573 -2.18625 2.91724 0.0967437 
2.05258 1.45589 0.275582 -2.64147 -1.49577 0.847194 2.10807 1.74524 0.26429 
-2.01706 0.140076 0.213935 0.488815 2.43134 0.403455 1.73983 -2.17765 0.0109867 
1.18537 -0.763466 0.457167 2.01065 2.07122 0.506302 -0.621754 2.92319 0.43611 
-2.08023 0.0898365 0.513016 -1.12641 -1.77362 0.239265 1.65175 -1.2695 0.398267 
1.83541 0.00316393 0.895108 -1.67116 2.36269 0.184942 -2.99561 -2.25608 0.116886 
2.76324 0.601818 0.555742 -1.31904 -1.93335 0.0424207 0.0297555 2.81868 0.142521 
2.07785 0.45877 0.522172 -2.9469 -1.01486 1.04099 2.9079 3.06681 0.111087 
-2.64074 1.69059 0.131535 -1.19892 -0.136049 0.345775 2.81011 -1.658 0.963164 
-1.82717 0.668932 0.350047 1.9971 -0.0930963 0.0152593 1.19947 -0.879861 1.21403 
1.60781 -1.49692 0.0558489 2.6856 0.33739 0.811182 -2.78924 -0.986284 0.731223 
0.774285 1.24112 0.173345 1.96286 0.341417 0.101627 2.45634 -0.792229 1.06723 
0.305521 -1.02444 0.0238044 -1.16449 2.41312 0.189825 -0.000824 -0.507284 0.178228 
