0.0338184 -0.00893943 0.0305887 -0.132503 -0.0999935 
-1.09782 0.0627979 0.136995 -2.0394 1.05023 
3.10308 -0.0802196 -0.0257078 0.864914 0.142154 
2.20394 -0.186168 -0.460455 1.79628 -1.63798 
-4.69063 0.0481226 -0.251901 -1.78018 -0.816125 
0.0366796 -0.0665528 0.0131651 2.09372 0.591741 
-0.653066 -0.0839831 0.140736 -0.341748 -0.0296551 
5.91518 -0.231933 -0.344135 3.58676 -1.40013 
-1.47586 0.111223 -0.18471 -2.70067 -0.177629 
0.127788 -0.0222119 -0.10095 0.058914 -0.513351 
-0.443272 -0.0509121 0.271715 -1.06772 0.801384 
2.45444 -0.180715 0.0370922 3.04528 0.567945 
1.30975 -0.0946631 -0.346736 2.15154 -1.44822 
3.84417 0.03415 0.319149 4.50491 1.5811 
-1.03077 0.0710774 0.209848 -1.90328 1.51885 
-2.98425 -0.180424 0.0371188 -3.71213 -0.0639192 
1.33144 -0.156535 -0.0846572 1.4085 0.64932 
-0.593379 -0.229133 0.323369 -1.76216 0.123603 
1.69866 -0.0932037 -0.314761 1.3421 -1.42387 
0.184177 0.0205974 0.21867 0.389973 0.393019 
-3.33827 -0.105019 0.528064 -1.57835 1.61138 
-1.1725 -0.0107123 -0.195663 -0.853876 -0.721905 
1.09489 0.119585 -0.0876172 2.05409 -1.28845 
-0.266746 -0.0297799 -0.23166 0.202954 -0.489925 
-1.38568 -0.0854629 0.187544 -2.36269 0.608224 
0.0726704 0.00234435 -0.0170825 -0.389041 0.256994 
2.25142 0.063752 0.188848 1.77971 0.808805 
-2.51207 -0.235937 0.131268 -2.04446 -0.408598 
-0.658926 0.0626275 -0.477886 -1.09233 -1.41525 
0.290872 -0.000469376 0.0565358 0.83379 0.323529 
-1.50659 -0.0945569 0.255249 -2.4503 1.15567 
-0.677268 -0.0231753 0.135925 -1.02779 0.290831 
2.49731 -0.140358 -0.398821 2.37508 -1.5051 
0.46396 -0.00493764 -0.141796 1.15286 -0.924445 
8.07799 0.3494 0.085267 4.2245 -0.237686 
0.925731 0.040756 0.418186 0.848365 1.52048 
-2.32883 -0.0776495 -0.111627 0.241051 -1.19154 
2.21031 -0.0166796 -0.463548 1.01783 -1.31341 
-2.42796 0.12486 -0.0255524 -1.31608 0.710604 
-1.44566 0.153371 -0.359092 -2.17746 -1.11088 
0.549645 0.0294923 -0.354237 -0.0328341 -1.07094 
1.8388 0.161586 0.266103 2.50975 0.809927 
1.29131 0.0772732 -0.106438 -1.25535 -0.322473 
0.439293 0.0637541 0.380775 0.852781 1.077 
-1.01848 0.0726036 0.285077 -0.376664 1.67399 
-1.64817 0.00382603 -0.0116114 -2.15734 -0.162851 
2.91398 -0.119406 -0.166869 2.68825 -0.60223 
-0.157734 -0.0040259 0.00390387 -0.642369 -0.431795 
-0.020174 0.000451123 0.0371543 -0.002209 0.138968 
-1.40989 -0.0563832 -0.145504 -2.50928 -0.977036 
1.39657 -0.167849 -0.250544 2.0909 -0.291964 
4.03306 -0.104952 -0.0467188 1.54263 0.805683 
0.1414 -0.0779434 -0.219549 1.70421 -0.135244 
0.601377 -0.0845488 -0.186075 1.09265 -0.156713 
-1.24742 0.0683173 -0.198016 -2.30989 -0.280918 
14.8375 -0.830004 0.270088 7.95775 1.60438 
-6.91121 0.0852712 0.035701 -1.92164 0.0239414 
1.83676 0.0379672 0.0106909 -0.0216646 0.379865 
-1.85294 -0.035289 0.127884 -2.78181 0.420997 
2.83528 0.0751259 -0.00699332 3.28393 -0.289321 
1.23715 -0.00675153 -0.134682 1.07957 -0.543963 
-4.03858 0.155773 -0.353612 -3.22824 -1.03457 
-1.42755 0.0328941 -0.28137 -1.51821 -1.05535 
-0.987337 0.04047 -0.205321 -0.466273 -0.0583256 
1.11251 -0.107725 -0.219561 0.841054 -0.204055 
-0.746228 0.074327 -0.10806 -1.56016 0.25899 
0.915249 0.0335161 -0.160993 0.870027 -1.06233 
-0.290856 0.0343436 -0.322595 -0.0750975 -0.881446 
2.13779 0.0323929 0.0643776 0.427089 0.601814 
0.0391959 -0.012466 0.229891 -0.107124 1.50793 
-1.68175 -0.096031 0.300115 -1.84447 0.9579 
-2.8541 -0.362216 0.403393 -3.77603 0.524733 
-4.45287 0.151542 -0.0952536 -2.79319 0.416709 
-1.21885 0.0180621 -0.0486083 -1.45977 -0.238437 
-1.34081 0.0539554 0.072893 -1.86583 0.779008 
-0.809609 0.0155337 -0.299252 -1.01399 -1.29573 
-0.392609 0.046693 -0.130736 -0.50226 0.282934 
-3.29908 -0.19156 0.0400727 -3.674 -0.445401 
-3.54118 -0.182731 0.0533902 -2.96081 -0.68102 
0.537238 -0.0855617 -0.30377 1.27136 -1.0922 
1.3827 -0.0521177 -0.082677 1.34335 -0.24545 
-0.582671 -0.0284004 0.108043 -1.26438 0.446037 
-4.10605 0.292353 -0.0678882 -3.53673 0.331785 
2.34361 0.0504528 -0.305295 1.85346 -0.993441 
1.87762 0.00880546 0.314554 2.98057 0.972887 
-1.79907 -0.00883564 0.304359 -0.125893 1.33739 
-0.428276 0.0237391 -0.114786 -1.23353 -0.0253594 
-1.91456 0.147216 -0.279525 -3.0509 -0.998121 
-0.614546 -0.00129519 -0.206332 -0.773652 -0.958928 
-1.69456 0.0466911 -0.209785 -1.53517 -0.50548 
-2.44309 0.126044 -0.203781 -2.23199 -0.153407 
-6.51902 -0.359481 0.337054 -2.49297 1.09148 
-0.82035 -0.0193233 0.11195 -1.70345 0.375888 
-2.26438 0.15755 -0.134164 -1.60453 0.437113 
1.34712 0.123962 0.0987044 2.26975 -0.0541671 
0.696243 -0.115858 -0.408025 1.5453 -1.18889 
0.567634 0.0626346 0.235806 1.17617 0.368837 
0.602056 0.0109578 -0.0643077 0.059285 -0.259055 
-2.2065 -0.110192 0.04993 -1.03746 0.532908 
-0.99112 0.0129135 -0.191469 -1.79206 -1.13441 
-1.52161 -0.0495359 -0.188572 -2.75086 -1.11701 
-1.43844 -0.0202967 0.101845 -1.9758 0.761024 
-1.32224 -0.129474 0.277653 -1.3449 0.789323 
1.47328 0.104651 0.209553 2.03926 0.497068 
2.16879 0.00617403 0.00913644 2.51849 0.142726 
0.752466 0.0108906 -0.321854 -0.139672 -1.28687 
1.96482 -0.161172 -0.460983 2.29228 -1.22338 
-0.795499 0.0442266 -0.178936 -1.5333 -0.880327 
5.57694 -0.0627869 0.0186816 4.51803 0.149212 
1.52622 0.0278563 0.308215 -0.210434 0.0698744 
0.219195 0.0389723 0.0781185 0.661455 -0.0749809 
-3.34659 -0.361346 0.104369 -3.7055 -0.401859 
0.205506 0.0190187 0.175898 0.90832 0.567113 
-0.603701 0.00229097 0.0940895 0.239296 0.676047 
-0.208394 -0.0343376 0.268676 0.284369 0.00736631 
0.225717 0.011827 0.0960489 0.738685 0.123143 
-0.583728 0.0441119 0.00815671 -0.620643 0.747594 
-1.00011 0.0533551 -0.208874 -1.40125 -0.992953 
-0.718799 0.030087 -0.22344 -1.15185 -0.845161 
-1.64218 -0.0864328 0.144827 -2.14497 0.426122 
-1.14404 -0.0707216 -0.0485711 -1.77425 -0.96518 
3.58073 -0.0377301 -0.0394912 2.96214 -0.542685 
1.60556 -0.146727 -0.202599 2.07519 -0.528231 
0.33801 -0.0109451 0.0358293 0.141825 -0.0899456 
-2.6166 0.0214042 -0.203955 -3.23918 -0.995726 
0.868459 -0.0344727 0.153445 0.796669 0.533286 
0.0726492 -0.00397693 -0.106784 0.418589 -0.665986 
0.669168 0.0789117 0.191756 1.14269 -0.0205191 
-2.22158 0.0999073 -0.395675 -2.51944 -1.51269 
-0.684281 -0.0180425 -0.0483577 -0.42354 -0.630708 
-2.39673 0.156388 -0.277423 -1.42246 -0.423291 
1.83748 0.0295454 0.124857 2.22191 0.828523 
-0.610559 -0.0216902 -0.195213 -0.479299 -0.964293 
1.51555 0.0366288 -0.123443 2.71222 -0.598405 
-1.47475 0.173091 -0.488778 -2.69216 -1.22095 
-1.09835 0.121107 -0.372469 -1.25894 -1.12992 
-0.436484 0.0190951 -0.0127419 -0.99529 0.143497 
0.364494 -0.00990685 -0.0160874 0.59114 0.100345 
0.262955 -0.0268507 -0.156015 0.561392 -0.0120515 
1.22054 -0.0231963 -0.198061 0.181711 -0.883224 
-0.59243 0.027726 0.443233 1.34963 1.18954 
0.852775 -0.0645405 -0.437034 1.45718 -1.66583 
0.647807 -0.010412 -0.164237 0.334264 -0.766744 
0.331685 -0.00553244 0.260548 -0.448913 0.366239 
1.10192 -0.0551921 -0.329226 1.96316 -1.51355 
-2.07465 -0.0159691 0.127718 -1.4569 1.02328 
0.751731 -0.0649432 -0.217007 1.88658 -0.734191 
0.980837 -0.0464419 -0.100522 0.801015 -0.0433241 
0.388719 0.00123495 -0.114561 0.480447 -0.624256 
0.351227 0.0110887 0.479034 0.0514317 1.52699 
2.7964 0.0126744 -0.0164019 2.51468 0.0960228 
-0.7116 -0.0122387 -0.13366 -1.05863 -0.86357 
1.20745 -0.130742 -0.294247 2.34331 -0.890298 
0.631043 -0.0182068 0.052166 1.08199 0.748148 
0.59703 0.0123949 -0.149253 0.565814 -0.811903 
-0.973089 -0.0457117 0.142311 -0.491161 0.503692 
-1.28307 0.0826484 -0.122576 -2.34074 -0.217228 
0.489279 -0.0134862 -0.105308 0.544824 -0.124445 
0.509564 0.0158408 -0.0698888 0.615422 -0.624827 
2.22199 -0.0767017 -0.0848342 2.96199 -0.0475431 
0.15575 0.00288784 0.0613364 0.50949 0.124217 
-0.545373 0.0826737 0.626196 0.0659012 1.68078 
-0.539549 0.0451039 -0.0594391 -1.37194 0.33237 
1.2154 -0.146123 -0.632698 1.93271 -2.17197 
1.19616 0.0314266 0.0791079 1.61642 0.185453 
-0.515856 -0.0220796 -0.102517 -0.358712 -0.733697 
-5.58745 -0.0771386 0.125819 -3.30192 0.0167992 
5.9285 -0.0562321 -0.207567 2.70782 -1.25857 
-0.712987 0.0343059 0.151418 -1.83638 1.23129 
-1.78306 -0.420993 0.703447 -2.77464 1.076 
-0.893387 -0.019032 0.144133 -1.66187 0.590771 
0.540365 -0.00215064 0.484279 0.450483 1.62084 
-1.75933 0.0523411 -0.213389 -1.68257 -1.0321 
-0.532052 0.0152471 -0.00872669 -0.569187 0.209036 
-0.611001 -0.064546 0.147605 -1.50049 -0.0606068 
-2.74702 0.000167326 0.371353 -3.87292 1.71307 
0.730757 0.0859155 0.0702684 1.78999 -0.399423 
-0.191171 0.0252708 -0.156204 -0.386542 0.434426 
-2.2304 0.0253436 0.0166562 -1.67792 0.471225 
-0.613876 0.0730686 -0.0628047 -1.52698 0.453476 
0.969681 0.0380624 0.130826 0.0766596 0.216674 
1.17833 -0.0038029 0.379608 1.34435 1.15715 
-1.57896 -0.215219 0.467522 -2.55738 1.19621 
-1.03868 0.0117843 -0.156372 -0.665884 -0.647091 
1.82466 -0.106688 -0.124616 2.811 -0.084887 
-0.850779 -0.00107732 -0.200286 -1.45246 -0.935995 
0.386004 -0.0336886 -0.210524 0.287949 -0.573631 
-0.393862 0.00854453 -0.0922652 -0.187512 -0.0450549 
3.48353 0.0611828 -0.00747999 3.17259 -0.107903 
0.530356 0.0279663 0.219158 0.0129407 1.08042 
-0.62211 0.0367599 -0.266856 -0.526573 -1.12477 
-0.880235 0.120381 -0.284185 -1.7304 -0.748264 
1.37811 0.0106382 0.00851333 0.502537 -0.0097769 
-0.621772 0.0348249 -0.0238594 -1.0566 0.295529 
1.21689 0.017215 -0.199315 -0.0799072 -0.909973 
-0.0721888 -0.0018807 0.125084 -0.0991976 0.757769 
1.21899 0.0281992 -0.0558776 1.61311 -0.79621 
2.09039 0.173369 0.46869 2.19082 1.57682 
-0.491638 0.0730079 -0.465414 -0.784633 -1.31617 
-0.0328721 0.167356 -0.211794 -2.33703 -0.295545 
0.691131 0.00374007 0.0411114 0.378684 0.135909 
0.785589 0.0412872 0.0328722 1.21682 -0.225357 
2.25559 -0.178705 -0.222537 2.91265 -0.0457333 
-0.280241 0.0381439 -0.346661 -0.672016 -0.847463 
-0.635191 -0.0434825 -0.0592944 0.422145 -0.968289 
-3.00345 0.081453 -0.119724 -1.98158 -0.0857644 
3.74722 0.0704943 -0.236163 4.67542 -0.914534 
0.405499 0.126386 -0.377376 -2.16098 -1.23427 
-1.13022 -0.00789428 0.0382429 -0.62805 0.238986 
0.303908 -0.00451495 -0.0567811 0.627661 -0.0907332 
-0.0268793 0.0020091 0.000784944 -0.559663 0.588811 
-1.12659 0.0637273 0.00922187 -1.84124 0.672341 
-0.329839 -0.0430017 0.0222407 -0.954269 -0.840825 
-1.68507 0.0777252 -0.30798 -2.59591 -0.98048 
-0.816276 -0.045777 0.148749 -1.10723 0.200369 
0.0681249 -0.00305345 -0.113163 0.19773 -0.521218 
-4.26033 -0.0616538 -0.0374034 -3.09228 -0.499227 
-0.735195 0.0561165 -0.264858 -1.91907 -1.03737 
-0.736457 0.0728133 -0.198313 -1.3619 -0.580489 
-0.657705 -0.00139775 -0.0258056 -1.40817 -0.241593 
0.303796 0.0424621 0.272986 0.539023 0.376379 
0.439416 -0.0370825 -0.00110947 0.886512 0.792437 
2.40763 -0.0693395 -0.0227228 2.13001 0.348297 
-0.465861 0.0237214 -0.155179 -0.909321 -0.461685 
0.378741 0.060476 0.0602956 -0.805308 1.12856 
-0.334491 0.0750792 -0.455932 -1.11345 -1.31832 
0.681983 0.00578145 0.0705919 1.26191 0.570971 
-0.33095 0.0151203 -0.119844 -0.889233 -0.588036 
-1.75814 -0.265806 0.162557 -1.62104 0.0840628 
-6.15404 -0.217407 0.0312902 -3.69731 -0.102591 
0.427199 -0.0260271 -0.177579 0.992329 -0.647528 
-3.86318 0.115318 0.0363043 -4.68838 0.169723 
-0.112048 -0.0190294 0.227426 -0.791307 0.971795 
-0.731729 0.112022 -0.319369 -1.29944 -0.273874 
0.363798 0.080541 0.485422 0.691126 1.07851 
-0.32726 -0.0317057 0.269822 -1.46172 1.45308 
-1.81224 0.0948769 -0.0182263 -1.07041 0.710086 
4.24362 -0.150495 -0.0201171 2.84947 0.0343515 
2.32776 -0.234794 -0.434126 3.26245 -1.28369 
-0.0459903 0.000731846 -0.0309527 -0.00221044 0.0339507 
-0.685812 0.0405205 -0.496182 -0.958454 -1.06284 
-0.219423 -0.00363439 -0.0352231 -0.929922 -0.629101 
-0.301208 0.00582845 0.0884697 -1.91716 0.548558 
-1.09577 -0.00250164 0.0899149 -1.61484 0.381162 
-0.424654 -0.00828711 0.00209472 -0.863243 -0.590085 
-1.59386 -0.209045 0.0481482 -2.80677 -0.618825 
2.04315 -0.0936006 -0.248234 2.45862 -0.494581 
-0.954126 -0.00836291 -0.0614186 -1.05168 -0.55527 
-2.48619 -0.330936 0.180719 -3.04392 0.220701 
-0.935125 0.0396576 0.0567206 -1.59211 0.524378 
-0.700868 0.0679759 -0.247168 -0.701275 -0.372856 
0.296299 0.0194417 0.0866348 0.570917 0.0366779 
0.265727 0.0284173 0.207288 0.126264 -0.114153 
-0.0920717 0.0129538 -0.285903 -0.0226313 -0.34068 
-0.865702 -0.00118604 0.112486 -0.961076 0.214889 
0.0409073 0.000195197 0.0341366 -0.151278 0.435805 
0.413115 -0.0181887 0.0800901 0.49596 0.494433 
0.568837 -0.00974623 -0.209395 0.516664 -0.569908 
-0.41181 -0.0125084 0.00367468 0.0204439 -0.341939 
-0.643888 0.00592317 0.139135 -0.674356 0.277608 
-0.474919 0.00103511 0.0290325 -0.23421 -0.141339 
0.1781 0.00833794 0.121235 0.650068 0.643741 
2.79594 0.0312568 0.275751 1.94484 1.44889 
-0.162055 -0.0272803 0.310602 -0.850584 1.55136 
0.58493 -0.04424 -0.121591 0.995621 -0.159077 
0.87814 0.0117365 0.106244 2.30491 0.537272 
0.265383 -0.00279822 0.0506287 0.139309 -0.197219 
-2.9737 0.175266 -0.175342 -2.69734 -0.0708099 
-0.843142 -0.00346225 -0.0857328 -2.00478 -0.397999 
-0.633614 -0.139895 0.437808 -1.76924 1.19167 
-2.34472 -0.117032 -0.0123231 -2.2371 -0.320251 
-1.17805 0.146382 -0.252114 -1.93443 -0.411339 
-1.07206 0.0594441 0.00978358 -1.80342 0.292482 
0.948877 0.0332816 0.0483357 1.77989 0.13924 
3.32605 0.0266039 -0.40793 1.78477 -1.55795 
-0.0606297 -0.00647065 0.11586 0.050082 -0.609712 
1.41218 0.0645735 0.220924 2.23527 0.712106 
-0.583136 -0.0929626 0.469696 -0.892505 0.679992 
0.624551 -0.0136657 -0.132837 0.746332 -0.758359 
-1.26287 -0.0804244 0.0374222 -2.20262 -0.18283 
0.789008 0.0399961 0.195089 1.7523 0.870152 
-0.287632 0.0468491 -0.309006 -0.700136 -0.682525 
-0.320255 0.0147678 -0.0550634 -1.18068 -0.110405 
0.932465 -0.0348903 0.0968494 0.529138 1.01879 
-0.559018 -0.0400546 0.233013 -1.62326 0.710448 
0.765399 -0.105673 -0.116114 1.48444 0.349665 
-1.30699 -0.0373629 0.188981 -1.32776 0.936731 
-0.297566 0.0349387 -0.0567324 -0.0455576 0.599264 
-0.463987 0.0258852 -0.102005 -1.14595 -0.0503978 
-3.07058 -0.428285 0.299151 -3.48456 -0.0711072 
-0.0458515 -0.00591261 0.145116 0.0074708 0.337367 
0.143664 0.0471902 0.313889 0.827325 0.799792 
-0.523641 -0.018698 0.255665 -0.799435 1.14847 
1.24306 0.109084 0.370615 2.08063 1.4933 
-1.42533 -0.026754 0.447905 -0.467983 1.11106 
-0.123914 -0.065925 0.280516 -1.85462 1.28017 
-0.349773 -0.00190612 -0.161541 -0.641784 -1.01758 
0.309541 -0.0275616 -0.140774 1.04071 -0.0718668 
1.29593 0.0664883 0.0215848 2.46694 -0.137336 
-0.773241 0.00966868 0.156557 -1.67507 0.89164 
-0.315595 0.0160819 -0.251802 -0.708999 -1.18179 
-0.113196 0.000916628 0.131273 0.393689 0.0643152 
0.364362 0.0199379 -0.161023 0.863234 -1.34343 
1.36576 -0.0978508 0.0120291 2.05135 0.0842517 
7.29361 -0.0732077 0.0697135 4.11689 0.362512 
-0.155217 -0.000842414 0.0383707 -1.32475 0.600102 
-2.57641 -0.0276853 0.0340451 -2.44236 -0.169457 
1.3814 0.0796835 -0.141855 0.855765 -1.25886 
1.05299 0.0545432 0.0731393 1.33951 0.339469 
-2.53888 -0.0189721 0.245831 -3.6574 0.909703 
1.58558 0.0378202 -0.0293366 0.756886 -0.504035 
-0.55573 -0.0582483 0.345754 -0.881684 0.883752 
-0.111552 0.000729723 -0.00500239 -0.581288 0.125964 
0.781049 0.062889 -0.0635059 0.44843 -0.812288 
-0.257133 -0.0424104 0.255339 -0.71983 0.552039 
2.73779 0.158059 0.0472145 3.19443 -0.177896 
0.96392 -0.0590359 -0.15106 1.64834 -0.171541 
-0.172913 0.00699381 -0.128021 0.0144868 -0.742638 
2.34458 -0.102415 -0.13769 3.27881 -0.193122 
1.75294 -0.305044 -0.346562 2.7298 -0.715575 
1.50175 -0.0832943 -0.313223 1.66902 -0.863729 
1.00935 -0.0227173 0.102271 0.955152 0.256985 
-0.366558 -0.0397143 0.0808939 -0.471681 -0.274069 
-0.390772 0.0224087 -0.298883 -0.719128 -1.22143 
0.63617 -0.0016301 -0.136092 1.42125 -0.689592 
-0.0738576 0.00946284 0.224943 0.182706 0.262177 
0.0699371 -0.00416808 -0.0221881 -0.607475 -0.187779 
-0.200016 -0.0325233 0.13901 -1.06523 -0.307797 
-0.584591 -0.0958307 0.228109 -1.27186 0.0984243 
-0.400919 -0.0186294 -0.195503 0.597155 -0.810894 
-0.643414 -0.00190378 -0.224111 -0.999218 -0.85408 
-3.71895 -0.141863 -0.000644724 -3.97822 0.086731 
0.831701 0.0124307 -0.0355875 1.5379 -0.652591 
-0.682685 -0.0423607 0.0935112 -0.691654 -0.383089 
-0.773067 0.0089916 -0.0127453 -0.524259 0.181568 
0.338658 0.00136926 0.152562 0.215567 0.630262 
-0.0875472 0.0459244 0.37548 0.808682 1.30933 
-0.432507 -0.00230866 -0.266114 -0.386376 -1.08413 
0.364674 0.0044685 0.197513 0.838173 1.00868 
0.342738 0.02189 0.206425 0.647974 0.908498 
-1.88018 0.120829 -0.361398 -1.73615 -1.20044 
0.814038 -0.018282 -0.106709 0.567253 -0.634416 
-0.973395 -0.0350195 0.372085 -2.42056 1.78285 
-0.387387 -0.00569056 -0.307674 0.312581 -1.27283 
-1.29088 -0.0462811 -0.0236826 -1.62609 0.045623 
0.25707 0.00992789 0.00134029 0.846504 -0.593482 
-0.474056 -0.0192361 0.109331 -1.33703 0.281503 
0.539026 0.0700621 0.162103 0.77569 0.0777292 
1.26126 -0.0823041 -0.0426209 1.03698 0.108979 
-0.270113 0.0116988 -0.0873443 -0.683562 -0.342757 
0.474661 0.0844386 0.375969 1.0306 0.739459 
0.235802 0.0459404 0.319653 0.891467 0.704199 
-0.432241 -0.047548 -0.322213 0.0590513 -1.65738 
0.143943 -0.00484674 -0.106451 0.235147 -0.768649 
-0.436356 -0.0450364 0.228522 -0.440126 0.820565 
0.221454 0.00880032 0.0262539 -0.28827 -0.129097 
-0.0169601 -0.0108302 0.161765 -1.07789 0.666944 
-1.38241 -0.254955 0.404915 -3.15633 0.98587 
0.430699 -0.032054 -0.199905 1.35596 -0.903877 
-0.469047 0.0102248 0.0413153 -0.809972 0.299338 
-1.57691 0.0399086 0.444924 -0.04916 1.30901 
0.28906 -0.0427288 -0.310432 0.660135 -0.76916 
-1.71241 -0.104669 0.340098 -1.50622 1.16651 
0.481265 -0.0528909 -0.171574 0.876574 0.0302335 
0.951343 0.0880378 0.0775994 1.65775 -0.306809 
2.02209 -0.013711 0.0594185 2.00721 0.176227 
-1.81634 0.108958 0.0459308 -2.16818 0.458367 
-2.33719 -0.157068 0.0348027 -2.53925 0.0520384 
1.2263 -0.1666 -0.366875 1.94266 -0.918263 
0.0208561 0.00170001 0.0981936 0.0497159 0.14395 
0.808759 0.0010351 -0.37159 1.22426 -1.52934 
0.0192951 7.19579e-05 -0.0537738 0.0958951 -0.263897 
-1.00551 0.0642373 -0.0785863 -0.870585 0.315724 
-0.558704 0.00971882 -0.220925 -0.463229 -0.970537 
