0.872132 1.62916 2.14886
0.817667 0.380582 7.14904
0.653797 0.246883 0.722121
0.648243 0.268801 25.9701
0.778844 0.311866 0.761739
-0.796856 0.435522 5.2828
0.857505 1.51054 8.39846
0.682255 0.304564 0.827505
0.718877 1.81506 2.38738
0.989683 1.23864 1.79356
0.224878 1.88504 2.89412
0.75229 0.451682 1.08144
1.06837 0.796089 1.28077
-0.701113 1.61571 10.2344
0.531999 1.53692 2.47512
0.34292 1.85532 15.3212
-1.00886 0.876359 4.85273
0.808576 0.461765 7.28854
0.2202 0.0244327 0.221009
-0.927275 1.37105 4.36918
0.290525 0.13635 12.8673
0.874188 0.582963 1.17628
0 0 0
-0.890577 0.879524 4.72488
0.350187 0.0621359 0.351605
0.741809 0.315402 0.804045
-0.482046 2.08363 47.5825
-0.0389357 1.96966 3.18947
-0.887205 1.44129 10.6212
-0.905544 1.66239 4.07086
0.932647 0.777729 7.70708
-0.562612 1.8565 3.7301
0.0317837 0.000552729 0.0347772
-0.0491219 0.00140011 6.2262
0.434518 1.9145 2.72041
-1.02704 1.24722 4.51936
-0.909075 1.07096 4.54881
-0.132502 2.1205 3.2664
0.666339 0.250232 0.718475
0.615352 1.47489 2.35107
-0.813504 0.374604 5.42011
0.962095 0.984265 1.61493
0.59083 1.69816 2.44706
0.15705 1.84444 2.97171
0.828918 1.6666 2.22185
0 0 0
-0.592882 0.198751 11.9025
0.838769 0.430575 0.952881
0.977829 0.649592 1.17275
0.569751 1.52144 2.42496
0.546378 1.64554 2.50043
0.426356 1.95456 8.9758
0 0 0
-0.891171 1.41358 4.21624
0.914683 0.99418 20.5409
-0.260357 2.0844 22.236
0 0 0
0.842964 0.646869 1.30906
-0.722355 1.79741 3.90586
0.939812 0.834686 7.70783
-0.551977 1.86565 3.74176
-0.392755 0.118787 5.90616
0.716344 0.326458 0.855214
0.967598 0.604528 1.11687
-0.415258 1.95758 3.55965
0.732201 0.341892 6.98528
0.993605 1.09513 1.66933
0.795509 0.510791 1.14159
-1.013 1.16976 10.7199
-1.12612 1.11775 4.71985
-1.03829 1.07741 4.66002
0.159102 1.94486 2.98646
0.51544 0.115554 19.372
0.0280728 2.0446 3.11413
0 0 0
-1.07512 1.13347 4.65956
0.770164 1.92916 8.66398
0.322963 0.0558825 0.342669
0.206948 0.0209404 0.201687
0 0 0
0.198902 0.0198275 0.198713
0.486122 0.110727 0.44791
0.931356 1.01982 20.5702
0.704958 0.282879 7.13427
0.498721 0.132963 0.521086
0.635192 1.52305 8.64345
0.669892 0.159238 6.93979
0.317051 0.0501738 0.311356
-1.00835 0.806855 4.8509
1.04838 1.1767 26.7996
-0.59953 0.185971 5.68162
0.514058 0.153174 0.579188
0.453512 1.91166 2.67573
0.0488677 0.00113504 0.046445
0.432747 0.108147 0.489784
0 0 0
0.256662 0.049778 6.53445
1.02262 1.37948 1.87487
0.764207 1.57696 2.23908
0.877577 1.40428 8.34069
-0.933677 0.647131 5.07103
0.91792 1.25065 8.17544
0.844908 0.568786 1.18502
0.824139 1.80677 2.2857
-1.05463 1.35519 17.0405
-0.816777 1.83685 10.2737
0 0 0
-0.904415 0.925966 4.90466
-0.330276 1.80685 3.43015
1.15683 1.39201 1.77035
0.923516 0.614145 13.7547
-0.696947 1.70871 3.95499
0 0 0
0 0 0
0.19619 1.86555 15.4956
0.108467 0.00528146 0.0973066
0.194158 -0.0746633 12.7801
-0.555696 1.87312 10.0039
0.922848 1.42922 2.00364
0 0 0
0 0 0
0.395499 0.0650503 6.67852
-0.0679255 2.14627 9.48775
0.700538 0.344983 0.915186
0.564822 2.1123 2.61903
0.0997098 0.00488533 0.0979127
-0.617112 0.31227 5.64484
1.01048 0.906952 7.75038
0.542066 0.144945 6.82668
0.128656 2.12694 3.03218
0.26948 0.0434349 6.56658
0.572795 1.6694 21.3272
0.150131 0.0104902 0.139521
0 0 0
0.918241 0.558783 7.32488
0.989686 0.987957 7.82816
-0.981114 1.4845 4.16243
0.0812465 0.0255654 12.644
0.237705 1.61558 2.84942
0.432444 0.149226 6.64189
1.01438 1.4989 1.96384
0.412862 1.99685 2.76584
-1.02423 0.68483 5.1041
0 0 0
0 0 0
0.792903 1.41611 2.12074
0.846719 0.653366 1.31442
-0.504717 1.64614 22.5709
-0.634472 0.264904 5.49215
-0.768675 1.68487 16.576
0.347057 0.0560466 0.320218
-0.743403 1.88018 3.87374
-0.802217 2.02922 3.92032
0.968741 0.556465 1.0428
-0.8203 1.69207 16.6418
0.920554 1.1971 14.4106
0.649864 0.254533 6.96745
0.837951 0.462367 7.31604
-0.244772 1.74559 9.70793
0.924769 0.889815 7.73948
1.04962 1.39103 14.3426
0 0 0
0.357781 0.0599186 25.509
0.761274 1.50649 14.8368
0.53069 1.62033 2.50857
0.629107 1.68316 2.42622
1.0186 1.31294 1.82196
1.01539 0.918806 1.47101
-0.805905 0.563279 5.06316
0.643741 0.255423 0.755454
-0.872914 0.528357 11.4512
0.788431 1.60851 8.52185
0.0579186 0.00166972 0.0576415
0.671459 1.74827 8.68776
-0.0207088 -0.00477508 31.394
-1.04718 0.803581 4.97413
-0.0502295 2.35034 3.1918
0.958832 0.970835 7.8594
0.406911 2.00262 2.74067
1.06377 1.08315 39.2771
0.0230498 0.00023017 0.0199709
0.982139 0.901631 1.48537
0 0 0
-0.424025 0.0558936 5.93157
-0.407858 1.98441 9.83007
0.123985 0.0595927 18.9872
-0.716139 1.825 3.92683
0.368797 0.160355 6.56878
-1.0049 1.11958 4.60077
0.296292 1.94087 2.83861
0.791827 0.335056 0.813951
-0.712485 0.460923 5.45857
-0.177057 1.7925 3.33851
0.892696 1.33472 1.94815
-0.29738 1.68752 3.49046
0.216381 0.0269651 0.24796
0.0431299 0.000895961 0.0415411
-0.390228 0.0904294 5.90482
-0.604157 1.9299 10.0281
-0.302847 0.0517462 5.94472
0.166561 1.98308 9.26606
0.489455 1.85959 2.62686
0.0816449 1.99802 15.628
-0.228329 1.82481 15.958
0.155296 1.79397 2.96889
-0.416573 2.07282 22.4106
0.67731 0.280264 0.783151
0.339414 0.0601169 0.35063
-0.199318 1.83613 3.36319
0.972439 0.613445 7.40616
-0.911655 1.7575 3.98308
-0.432015 0.0834612 5.78204
0.494934 2.02787 15.2699
0.066562 0.00221269 0.0664606
-1.02512 1.37451 4.42322
0.186601 2.02343 2.95961
-0.365013 0.0779594 5.86235
0.762878 0.34938 0.846797
0.674963 1.72608 2.4277
0.113427 0.00668434 0.117725
-0.963525 1.31873 23.1593
0.351934 1.77313 2.74972
1.14912 0.913421 1.34323
-0.360488 1.78612 3.5399
0.672753 0.257964 0.732309
-0.441922 0.0914202 5.8752
0.568886 1.79541 2.5279
-0.895719 1.7703 16.6745
-0.0367598 1.94737 15.7542
0.864738 0.52407 7.34887
0.666864 1.86882 8.70796
-0.803017 0.395239 17.8066
0.49481 0.149047 0.585151
0.832092 0.491636 1.06732
0.146881 0.0109512 0.148841
-0.86508 0.512004 5.21833
0.154827 0.0121059 0.156062
-0.0688221 2.10291 9.40812
1.06202 0.765345 13.8018
0.899694 1.26866 1.93911
0.669951 1.70498 2.38835
0.854646 0.438496 0.952353
-0.998618 0.859143 5.00343
0.941438 1.36914 20.786
0.91315 0.672649 7.55426
0.568366 1.67479 2.48725
0.026753 0.000365702 0.0273402
-0.795858 1.70603 4.01457
0.693187 0.259154 0.715539
0.59966 0.207409 0.662918
-0.816258 0.389429 5.40697
0.145804 0.0419718 6.44752
0.591323 1.82321 8.80847
0.805115 0.436476 0.99356
-0.559235 1.78216 10.0226
0 0 0
-0.89088 1.15316 11.0449
0.661088 0.258787 0.746239
-0.510889 1.91941 16.2227
-0.255833 1.91137 15.9684
-0.915021 0.787306 4.86216
-0.767434 0.355444 5.42174
0.578137 0.150105 6.83691
0.10671 0.00563262 0.105471
-0.691875 1.83767 3.86176
0.757084 0.400438 0.973032
0.919615 0.739941 32.7087
-1.01804 0.850306 4.89146
0.984785 0.577483 13.7255
0.445522 2.27509 2.75749
-0.687816 0.188174 5.57623
-0.624957 1.60977 16.4342
0.752197 1.65405 21.1769
0 0 0
0.43115 1.9795 8.9945
0.983084 1.44958 1.93756
0 0 0
0 0 0
-0.982411 1.46483 10.6542
-0.662859 2.00248 3.78092
-0.308547 1.97645 9.72316
-0.263096 0.035977 6.01138
0.216377 1.87705 21.7549
0.766631 1.69037 8.57657
1.00252 0.802809 13.8417
0.501988 1.95395 2.62639
-1.08959 0.973288 4.82503
1.00209 0.661669 1.16715
0.389657 1.63435 8.97205
0.503888 0.154644 0.595552
0.0566765 0.0677612 12.6457
1.15833 1.44633 1.79104
-1.00607 1.06868 10.8703
-0.980043 0.922126 11.0054
-0.799091 1.59765 4.03544
0.713055 0.379347 0.977841
1.00792 1.01551 7.86978
0.960024 0.696302 13.8199
0.791417 0.392985 0.921783
0.393519 0.0862784 0.436516
0 0 0
-0.92164 1.43964 4.28049
-0.641453 0.232424 5.58793
-0.469765 1.77761 28.7718
0 0 0
1.00655 0.8118 1.3574
0.808546 0.417495 0.953287
0.577023 0.189714 0.635295
0.984542 0.870937 32.9557
-0.88095 0.575334 11.463
0.621778 0.215536 0.667535
-0.923304 0.849094 4.86571
-0.334116 2.21977 3.44039
-0.245014 1.83682 3.39837
0.824627 0.292893 19.7692
0.390335 0.0699964 0.354876
0.992844 0.820419 1.37931
0.00425956 8.70082e-06 0.00408531
-0.696615 1.78852 3.86553
-0.573006 1.49788 3.87233
0.132623 1.82778 2.99673
-0.791171 1.46089 4.13428
-0.854794 2.0835 3.92024
-0.790741 0.515177 5.12831
0.880078 0.678992 1.31426
-0.0404339 1.83259 22.0479
-0.270523 1.82069 3.37026
0.911609 0.536789 13.7162
0.503112 0.0698443 13.0838
0.00365696 6.56146e-06 0.00358848
-1.06756 1.05577 4.7235
0.475132 1.89991 2.65148
-0.515657 1.71915 3.75626
-0.433728 0.097877 5.83929
-0.715167 0.35903 30.6497
-0.934611 1.60295 10.5523
-0.684054 0.186365 5.55433
-1.01514 1.23755 4.43995
0 0 0
-0.646238 1.9978 10.0332
0.39497 2.0681 21.583
-0.93351 1.1625 16.9528
0.880739 1.29532 1.97752
0.0238911 0.000266244 0.0222872
0 0 0
-0.603888 2.03857 3.72069
1.14162 1.13742 1.56711
0.679404 0.235574 0.66753
-0.0324375 1.91026 9.46709
0.592389 0.200758 0.65395
0.898063 0.495388 1.00817
1.09034 1.30246 1.74764
-0.317517 0.132672 12.2719
0.535972 0.123761 13.1219
0 0 0
-0.889263 0.475213 17.837
0.159827 0.011929 0.148762
0.0227724 0.000278955 0.0244982
-0.730913 0.305301 5.49185
-0.376119 2.07394 22.3517
0.965579 0.861235 7.68365
0 0 0
0.933051 0.817268 13.9525
0.97796 1.12531 7.99525
0.606004 0.151742 6.90171
0 0 0
0.333903 0.0541082 0.321107
0 0 0
0.971891 0.708406 1.25971
-0.361678 1.88445 9.80245
0.000502848 1.38594e-07 0.000551234
-0.971894 1.46384 4.29344
0 0 0
0 0 0
0.94053 0.64542 1.20285
0.93062 0.968524 14.1626
0.932932 0.674163 1.25237
0.93078 0.653552 7.38435
0.0230382 0.000286426 0.024864
0.855564 0.636733 1.27959
0.889276 1.19551 1.85805
-0.583561 0.11083 11.9731
-0.510423 0.136599 5.7602
0.0682664 0.00251488 0.0736452
0.560328 1.81522 8.82773
0.153012 1.86837 2.97952
0.429799 2.07946 2.73396
0.355121 0.0572478 0.319663
-0.194281 2.05102 9.6132
-0.968679 0.832335 11.0751
1.00352 0.843118 7.71355
-0.813068 0.428574 5.15339
0 0 0
1.08902 1.26556 1.71988
0.646084 0.201747 0.613348
0.555071 0.163906 0.574257
0.703239 0.275688 19.6015
0.888478 1.44948 8.32525
-0.645953 1.77286 3.9563
-0.664342 0.278623 5.49613
0.893595 0.48596 0.996181
0.170792 0.0700711 12.7485
0 0 0
0.547024 0.185997 0.655505
-0.31146 0.0488158 5.97225
0.164561 2.14064 9.26736
0.774928 1.53571 2.1616
-0.328964 1.84507 3.47712
0.955932 0.641679 1.18235
0.25076 0.0333216 0.263662
0.90833 1.34779 14.5275
0.921926 0.573561 1.11307
