9.16126 9.64211 0.291931 9.18159 9.44661 0.595041 10.1816 10.5397 0.573067 145963
10.8682 10.4436 0.495062 10.6279 10.3074 0 10.4043 10.8253 0 4576.23
9.63515 9.29865 0 10.2617 10.8043 1.01943 10.5436 9.16755 0 57025.5
10.0853 10.3678 0.146113 10.9523 10.8545 1.05251 9.24366 9.61776 0.843828 336309
9.64718 10.0138 1.02096 9.46669 9.1634 0 9.61177 9.75448 0 56342.7
9.44099 10.4515 0.920917 9.11426 10.2162 0 10.0345 9.5226 0.135005 61815.1
9.24274 9.36024 0.958577 10.5915 10.3684 0.233152 10.4853 10.6918 0.777114 306764
10.7264 10.1043 0 9.26502 10.6769 0 9.50368 9.79745 0 10028.7
10.003 10.641 0.449712 10.065 10.2649 0 9.53365 10.1697 0 2487.65
9.91086 9.72127 0 10.7975 10.7426 0 10.4053 10.0681 0 9588.86
9.92428 10.7574 0.243223 10.9075 9.11713 0.275207 9.35731 9.49147 0.900287 138914
10.4814 9.39198 0 9.79806 9.1681 0.973165 10.6552 10.5895 0.130366 71226.3
9.72176 10.3698 1.06509 9.44319 10.5712 0.536689 9.28242 9.84677 0.662975 422843
9.04511 9.13123 0 9.83486 10.537 0.321473 10.5678 10.012 0 32.1241
9.30616 10.5998 0 10.0059 9.95236 0 9.4958 10.7271 1.07205 65138.9
9.83413 9.21772 0 10.3256 10.1665 0.785659 9.1424 10.3107 0.546821 117011
10.3454 9.04035 0.948445 9.54915 10.6611 0.0157994 10.68 10.9034 0 48413.2
9.3954 9.28584 0.0867855 9.32447 10.3172 0 10.2117 10.9426 0.313599 963.279
10.5129 10.7691 0 10.4069 10.4312 1.09225 10.0431 9.78133 0 70132.6
10.8022 10.6706 0 10.198 9.798 0 10.2809 9.24195 0.653941 14257.7
9.49684 10.6402 0.568184 10.6856 9.50276 0.0230628 9.20582 9.24928 0 9417.8
9.42616 10.3782 0.134822 10.5687 10.3299 0.435856 9.31574 9.78408 0.0504074 11376.6
10.3498 10.6194 0.0181188 9.16773 10.5782 0.178341 9.75332 9.09186 0.416874 10622.7
10.9271 9.22034 0.129939 9.3484 10.7052 0.137385 10.8166 10.2015 0 115.191
10.5417 9.56966 0.232237 10.4026 10.0248 0.0353923 10.6412 9.90555 0.98403 100782
9.88266 9.33766 0 9.9031 9.11213 0.0648122 9.50526 10.9741 0.240172 1.82206
9.39644 9.94876 0.673046 9.12122 9.41975 0.176754 10.3026 9.47151 0.215452 63244.8
9.65975 9.81259 0.455388 10.648 10.2329 0.51319 9.09742 10.2785 0 49280.8
10.691 9.58357 0 10.4729 10.4417 0 9.49751 10.9673 0.332582 150.207
9.95889 9.57546 0 10.9049 10.117 0.414676 10.1795 10.3313 0.376162 27048.6
9.32167 10.302 0 9.10224 10.5535 0.986898 10.9147 9.47987 0 51101.8
9.20203 10.5924 0.681103 9.92038 9.63375 0 10.4222 9.03931 0 15808.5
9.35743 9.9714 0.956746 9.0105 10.146 0.970113 10.5436 10.2738 1.06686 794488
9.82919 9.63991 0.449162 10.7924 9.76424 1.00008 9.47072 10.4287 0.831254 432813
9.73495 9.66829 0.0985046 10.7258 10.0652 0.558541 10.1169 9.40773 0 14260.9
10.8688 10.0697 0.914753 10.9295 10.3553 0 10.1255 9.51943 0.278625 89735.9
9.57942 10.5376 0 9.79812 9.97879 0 9.74184 9.84884 0.382937 711.82
9.10541 10.0948 0.362978 10.8291 9.47993 0.895404 9.09821 10.2813 1.0411 439876
9.88461 10.6355 0 10.2773 9.1073 0.409 9.43568 9.43764 0 1326.3
9.03076 9.53871 1.05245 9.65206 10.4721 0 9.96591 9.31184 0 61245.7
10.3221 9.9462 0 9.88217 9.69198 0.232298 9.90823 10.1715 1.06277 109067
9.78262 10.9325 0.183407 9.5428 9.28651 0.214475 9.17878 9.16443 0 973.083
9.51662 9.06439 0.725782 9.27967 10.4477 0 10.8481 10.5424 0 19419.1
9.70382 9.56307 0.571847 9.1482 9.32429 0.0406415 10.3753 10.0669 0 10317.3
10.4713 10.9898 0.50556 9.50136 10.4143 0 9.40645 9.34303 0.225401 20407.9
9.23518 10.8353 0.446782 10.5754 9.50581 0 10.0573 9.37281 0 2419.34
10.2058 9.34498 0 10.2984 9.30567 0 10.7978 9.68471 0.514289 5189.66
9.84292 10.3408 0.688794 9.34175 9.42671 0.734999 10.1355 10.714 0 138075
10.3306 9.34828 0 9.40895 10.9338 0.672863 9.19019 9.21021 0 14959.5
9.82687 10.5963 0.122675 9.97238 10.1386 0.587167 9.219 9.73312 1.03561 229578
9.47212 9.29664 1.02175 9.54653 9.78439 0 10.5913 9.87985 0 56583.1
10.4077 10.7598 0.439457 9.02356 9.70858 0 10.0421 10.7186 0.725355 81796.4
9.43532 9.39747 0 9.65242 9.60921 0.214475 10.5058 9.50764 0 892.047
10.6956 10.013 0 10.7277 10.4819 0.499579 10.3463 10.6833 0.411686 42213.5
10.9954 10.7763 0 10.8546 9.2143 0.961751 9.98477 10.6842 0.686779 203168
9.25867 9.95798 0 10.3897 9.14893 0 10.1198 10.687 0.469182 3117.72
10.4949 9.63094 0 10.8723 10.7228 0 10.5672 10.0832 0 9396.45
10.2777 10.567 0 9.39369 10.547 0.946553 10.5826 10.7314 0 45994.6
9.23865 9.05499 0.111689 10.5646 9.71841 0 9.77548 9.67183 0.163692 77.2486
10.949 10.1994 0 9.42744 10.8688 0 10.9509 10.6315 0.388919 931.002
10.277 9.25831 1.09579 10.1836 9.08686 1.07577 10.5159 10.2668 1.02633 925607
9.13196 9.19959 0.330689 10.5713 10.8414 0.477239 9.0661 9.10456 0 28079.2
9.79604 9.02802 0.370669 9.91348 9.31343 0 10.209 10.4627 1.09933 150014
9.472 10.8793 0.0615772 10.4617 9.74227 0.590341 10.6792 9.20746 0.257323 41273
9.24555 10.5414 0.950276 10.7012 9.71718 0 10.9791 9.4474 0.261901 92317.3
9.6277 9.49947 0.886187 10.0902 10.0753 0 10.7951 10.403 0 37799.7
9.77401 9.31782 0 10.467 9.858 0 9.01556 9.8627 0.0839778 5193.58
9.02985 10.4706 1.09054 10.1734 9.59078 0 10.2525 10.2365 0 68469.3
10.765 10.4307 0.271606 10.7726 10.3846 0 9.53761 9.91879 0.457707 21014
10.0581 9.61147 0.969747 10.6945 9.35823 0 10.8877 10.0697 0 50140.8
9.52168 10.3352 0.910785 9.16645 10.1617 0 9.88821 9.68105 0.0274575 43946.5
10.8829 10.2246 0.799332 9.40382 9.02057 0 10.4658 9.82662 0 27562.1
9.68337 10.0664 0 9.98007 9.85873 0.381777 9.41658 10.0572 0 692.76
9.74197 9.18146 0 9.04297 10.4445 0.670971 9.2992 10.4897 0 14425.4
10.0205 9.35957 1.0762 10.5522 9.56563 0 9.21387 9.78475 0 66442.3
9.34407 10.4377 0 10.0558 9.96829 0.164486 9.36805 10.4025 0.398624 7455.42
9.10743 9.70376 0.40253 9.97513 9.65511 0.307984 9.71139 10.8942 0 18112
10.6766 10.6488 0 9.84011 10.5932 0.749037 9.0589 10.5298 0 22327.5
9.24665 10.7014 0 10.7241 10.3099 0.523322 9.8721 9.95444 0.133662 14194.3
10.9806 9.09674 0 9.40596 10.0156 0 9.59413 10.9591 0 10014
9.18079 9.6277 0.718213 9.20692 10.0991 0.53083 10.4608 10.1462 0.312134 172998
10.3031 9.198 0.00688803 9.90707 9.60353 0.291809 10.088 10.3332 0.145259 2266.54
9.81918 10.0087 0 10.6042 9.99686 0.484381 9.91159 9.10346 0 3849.98
10.0846 9.71706 0 9.13868 10.5357 0.678478 10.1853 9.84964 0 15395
10.6791 10.6179 0 9.60817 10.5182 0.689526 10.881 10.7634 0 16991.4
10.9489 10.6847 0 10.0072 9.58846 0.750441 9.66329 10.1801 0.609445 124656
9.2447 10.7817 0 9.06153 10.4657 0 10.9188 9.42256 0 10274.8
10.4762 10.1827 0 9.41603 9.73495 0.662487 10.461 9.42201 0.269469 43911.6
9.23359 10.527 1.07363 10.3008 10.3766 0.904804 10.0716 10.0609 0 310031
10.5067 9.84518 0.862566 9.23804 9.04932 0.239195 9.58712 9.22669 1.05038 376138
9.07373 10.1554 0 9.46315 10.3896 0 9.89029 10.013 0 10360.6
10.7012 9.40407 0 9.29487 10.6509 0.495795 10.503 10.8144 0 4182.62
10.9971 10.5351 0.861101 10.3824 9.16224 0 10.5074 10.4944 0 35632.2
9.91592 10.1044 0 9.80221 9.81332 0.972616 9.12708 10.9369 0.277221 98691
10.2782 10.0158 0 10.2137 9.90719 0.423832 9.42128 9.57021 0.449223 36314.7
10.6855 9.60494 0.316956 9.80422 9.16993 0.597909 9.816 10.2244 0.205136 74102
9.5624 9.64156 0 9.85946 9.84243 0 9.62734 10.143 0.410648 1254.4
10.0064 9.29426 0.49024 10.9691 10.3973 0 9.78793 9.01624 0 4169.31
9.16492 10.5095 0 10.8452 10.6031 0.819413 10.0237 10.6813 0 29995.2
10.9091 9.04932 0.736402 10.9953 10.1278 0.49433 10.7266 10.963 0 97327.8
10.9484 10.9591 0.357179 10.785 9.69588 0 9.83352 9.96091 0.197995 7714.92
9.26826 10.594 0.464238 10.0411 10.3593 0 10.9775 10.664 0 2975.69
9.13691 10.0107 0.476995 10.2206 9.14698 0.243529 9.38435 9.29743 0.769912 155038
10.1621 9.02374 1.02279 9.27674 10.5534 0 10.0819 10.6059 0 56778
10.4642 10.3694 0.147395 9.66781 9.33796 0.347841 10.2135 9.86239 0.482305 50642.6
9.10981 9.00598 0 9.13648 9.20142 0.193966 10.6304 10.9526 0.572091 22973.5
10.6142 10.6081 0.898456 10.4129 9.90689 0.831803 10.3791 9.94552 0.199094 294619
10.9457 9.88522 0 10.3476 10.12 0.7845 9.81356 9.55556 0 26425.4
10.2655 9.10584 0 9.21259 9.74929 0 10.2974 10.6999 0 10201.8
10.1665 10.6797 0 9.60042 10.3855 0 9.85031 9.1493 1.00924 55262.6
10.4275 9.17322 1.0508 10.8227 10.8464 0 10.6509 10.2398 0.319275 127678
10.5796 9.98813 0 10.0401 9.86715 0 9.92495 10.3257 0.257628 176.376
9.41408 10.8243 0 10.4552 10.1205 0.199643 9.16211 10.2 0 1110.55
10.2231 9.39442 0 10.8576 10.0249 0 9.63552 10.7923 0 9626.74
10.9978 9.07367 0 10.096 10.0202 0.199155 9.56893 9.25733 0 1068.94
9.07923 10.3027 0 10.3857 9.25251 0.311158 10.4689 9.86044 0 13.5916
9.25385 10.7239 0.971944 9.3542 10.3261 0 10.1969 9.91922 1.006 308044
9.31141 9.51674 0 9.51912 10.8143 0.194638 10.7478 10.3314 0.97225 81853.1
10.6122 10.5932 0.283203 10.4064 10.9796 0 9.37812 9.33888 0.0306314 41.0055
9.86508 10.5375 0 9.21516 10.6004 0.933857 10.0749 10.2021 0.344911 104625
9.91653 9.28187 0 10.9033 10.8401 0.732435 10.8404 9.28059 0.409732 79144.4
10.5467 9.74105 0 9.55593 10.7602 0.0194617 10.7889 10.1499 0.22711 302.873
9.11115 9.12159 0.172787 9.66128 10.4006 0.27539 10.3525 9.87826 0.544929 51955.5
10.3662 9.57765 0.6009 10.6083 9.00531 0.704724 9.59004 9.81808 1.07925 480024
10.7676 10.1643 1.05734 10.8238 9.90469 0 9.60347 9.75613 0 64386.8
10.2644 10.929 0.325562 9.35023 9.2757 0 9.54646 10.7759 0 61.2182
10.298 9.17609 0 10.1987 10.2474 0 10.7651 10.6625 0.708448 18608.4
10.5814 10.0532 0.0961241 10.5012 10.7571 0 10.3957 10.9013 0 4292.76
10.6072 10.8742 0 9.90384 10.7664 0.301636 9.68996 9.25544 0 3.51335
10.0205 10.3587 0 10.4391 10.1994 0 10.6725 10.099 0 9611.39
9.38276 9.318 0.33838 9.53273 9.78323 0.831254 9.48714 9.3249 0 81857.2
10.6592 9.84756 0.227903 10.7685 10.3459 0.38312 9.96237 10.9551 0 11137
10.4368 9.70138 0 9.04303 10.79 0 9.52651 9.78433 0.676525 15211.5
10.0177 9.69704 0 9.76199 10.3039 0.774001 10.755 10.4023 0.497443 103846
10.7757 10.0258 0 9.71352 9.7416 1.02035 10.0282 10.4748 0 57369.6
9.56026 10.3606 0.949788 10.0896 9.11383 0.311097 10.2055 9.97623 0 101505
10.6045 9.53517 0 10.067 9.26484 0 9.51625 10.4353 0.476568 3471.78
10.5194 9.0061 0 10.2243 10.8547 0 9.84835 9.02405 0.711744 18842.9
10.5383 9.58791 0.359072 10.8625 9.97006 0.687878 9.83029 9.06427 0.831315 276405
9.86459 10.3381 0 10.9127 9.61202 0.903217 9.20447 9.54811 0.559578 149782
9.14325 10.1029 0 10.3746 9.71474 0 9.32698 10.7723 0 10077.6
10.815 10.0983 0.494696 9.38984 10.7817 0.482855 10.5218 9.4604 0 50722.9
10.8092 10.0776 0 9.44618 10.859 0.292358 9.62856 9.55696 0.522834 29203.1
10.7851 9.07978 0.368838 10.8288 10.728 0 9.84732 9.15613 0.255187 12038.6
9.1109 9.19642 0.746901 10.4785 9.52364 0.601633 9.0271 10.6731 0.366457 219150
10.2982 9.55123 0 9.11536 9.0282 0.681408 9.49098 10.722 0.248412 42855.8
10.5143 10.4726 0 10.8506 9.86856 0 10.6907 9.45918 0 9323.1
10.451 9.83944 0 9.66915 9.6448 0 9.96371 10.0385 0 9943
9.74819 10.4502 1.07089 10.5043 10.6914 0.648387 10.3819 9.69057 0 222878
9.2212 10.6952 0 9.93789 10.6362 0 10.8932 9.75698 0.141231 2796.76
9.67421 10.981 0.554756 10.8191 9.46516 0 10.748 10.7774 0.976705 168627
9.52358 9.22791 0.841386 10.6372 9.69497 0 9.50893 9.8851 0.621714 148810
9.26484 10.2319 0 10.7077 10.5298 0.385195 9.62203 9.9968 0.233946 11280.1
9.68722 10.886 0 9.02936 10.1332 0 9.27033 10.7533 0 10369.8
9.62282 9.63753 0 9.31556 9.78115 0 10.4301 9.96353 0 10265.9
9.20612 9.43336 0.938435 10.788 10.1711 0.249449 9.36103 10.6957 0 86658.4
10.0677 9.20887 0.995444 10.0746 10.1134 0 9.99796 9.97037 0.434574 140466
10.4435 9.37495 0 9.53017 10.7836 0.411991 9.32087 10.132 0 1312.56
10.4475 9.23194 0.753249 9.37678 10.309 0 9.01605 9.91171 0 22151
9.71084 9.07019 0 9.16822 9.15644 0 9.29359 9.11151 0.146602 2908.16
10.2419 9.15351 0 10.0654 9.29597 0.701306 9.43117 10.4924 0.391726 69019.2
10.0376 10.0899 0.99819 10.0732 9.26344 0.103143 10.4844 9.04425 0.140254 97883.8
9.96518 9.63057 0.877764 10.5146 9.944 0.311585 9.31471 10.5676 0 87268.5
10.2454 9.46919 0.25305 9.92917 9.43684 0.547859 9.68691 9.53163 0 27510.1
10.0998 10.5487 0.269591 9.56667 10.1068 0.860002 9.57613 9.01056 0 75396
9.9006 10.6381 1.07162 10.3127 10.3255 0.0944151 9.41981 10.1856 0.84517 322909
9.54585 9.55672 0 9.23176 9.68624 0 10.4862 9.71358 0.169491 2059.04
10.5818 10.2218 0 10.7239 10.5581 0 10.54 9.32698 0 9379.01
9.60677 9.5566 0 10.1118 9.33723 0.419132 9.60463 9.43641 0.830522 98732.6
9.91647 9.84439 0.631968 9.26954 9.01398 0 10.4421 10.7382 0.615427 97910.4
9.09601 10.8893 0.187008 10.2139 9.31611 0.73036 10.6171 10.4931 0 41937.5
9.26923 10.7907 0 9.70266 9.08936 1.08553 10.346 10.4648 0.567757 200673
9.50093 9.91403 0 9.43397 10.1321 0 9.02533 10.9361 0.721876 18928.8
10.0443 9.13764 0.475896 10.3047 10.9932 0.386721 10.9764 10.2547 0.305298 83477.2
10.5154 9.54384 0.349245 10.7591 10.354 0.286804 9.86245 9.23457 0 12859.1
10.5545 9.99924 0.45905 9.41877 10.1572 0.283874 10.3929 10.8553 0 21570.8
9.91452 10.3149 0 10.4141 9.39717 0.971761 10.8513 9.67891 0.0704276 61285.1
10.5524 10.0966 0 9.5345 10.5516 0 10.0963 9.2967 0 9902.85
9.93753 9.99875 0 10.0091 10.6187 0 9.96695 10.1392 0 9910.57
9.07123 10.2126 0 10.9566 10.3105 0 9.05292 9.73397 0.660106 14309.9
9.31288 10.8444 0 9.48457 10.8354 0.49256 9.42659 10.6053 0 3863.66
10.4289 9.46864 0 9.50014 10.8437 1.00118 9.20551 9.63887 1.07009 344179
10.0701 9.52724 0 9.5425 10.6947 1.01345 10.9763 10.3948 0 55884.9
10.3624 10.0222 1.05819 10.5946 10.7809 0.748854 9.62294 10.3915 0 251558
9.56227 9.026 0 9.55434 10.4248 0 10.2276 9.27625 0.262755 200.925
10.5304 9.97385 0.220151 10.9031 9.93448 0.662181 10.9266 9.85202 0 38511.6
10.9432 9.1999 0.526679 10.8954 9.62362 0.392642 10.9539 10.2771 0 43537
10.2958 10.2472 0 10.3168 9.19941 0.476141 10.2775 10.563 0 3560.61
9.93869 9.0445 1.04897 9.51405 10.1502 0.846391 9.94711 10.8682 0 278604
9.03168 10.2065 0.316407 10.2196 9.20466 1.08755 9.25935 9.07782 0.334962 226650
10.3817 9.71902 0 10.5688 10.1297 0.236326 9.51277 9.80288 0.948872 86963.5
9.43764 9.06458 0 10.4836 10.8334 0.47138 9.69784 9.79128 0.71156 85596.7
9.89077 10.7069 0 9.3874 10.8011 0.803665 10.1776 10.3738 0.541389 119712
9.73794 9.94717 0.332765 10.0065 9.68355 0.0885556 9.07166 10.8077 0.805069 93875.4
10.5123 9.14692 0.512885 10.088 10.6932 0.936665 10.9777 10.4956 0.252867 217585
9.44569 9.08069 0 9.9758 9.40504 0 10.9398 10.0741 0 10059.8
9.36946 9.70461 0.812271 9.18836 9.64888 0.54322 9.00433 9.07379 0.951802 439273
10.8237 10.1966 0 9.71133 10.8697 0.647533 9.98422 9.47731 1.04665 214697
9.61788 10.5923 0 9.67415 10.7842 0.68208 9.98727 9.82681 0 15881.5
9.5436 10.1567 0 10.1233 10.5544 0.678051 9.10163 9.10962 0 15536
10.5359 9.73879 0 10.5486 9.81533 0 9.82089 9.33906 0.624644 11933.3
10.5594 10.2459 0 9.79836 9.60183 0.553536 10.7128 9.69082 0 7228.16
9.65328 10.915 0 9.09247 10.5687 0 9.35096 10.8965 0.96401 47627.9
10.1406 10.8003 0.374026 9.73177 10.0096 0 9.35572 10.4523 0 588.29
9.66134 10.0711 0.838823 9.17664 9.14447 0.683361 9.68007 10.8286 0 162578
9.58931 9.09308 0.118891 9.00354 9.5439 0.198727 10.9292 10.886 0.973287 106522
10.732 10.5138 0 10.2386 9.4004 0 10.9722 10.9137 0.102777 3994.05
9.65773 9.93643 0.437504 9.51973 9.52638 0 10.9059 9.89022 0.886248 114762
9.03034 9.06293 1.08535 9.21155 9.39186 0.857256 10.4923 10.144 0.666393 582238
10.3221 9.52126 1.02218 9.53145 10.8453 0 10.7059 9.2533 0 57340
10.899 9.25825 0.692395 9.02496 10.4096 0 9.65004 9.03998 0.13824 30576.9
9.6241 9.86984 0.987265 9.27766 10.6605 0 9.43245 10.3594 0.273254 100149
9.6614 9.26618 0.769118 9.53395 9.54183 0 9.38435 9.0036 0 23554.6
10.9973 10.148 1.06362 10.0053 10.5392 0.68861 10.6032 9.72182 1.02486 678629
10.5015 10.6272 0 9.13172 9.5024 0 10.5732 9.16022 0.0660329 6086.2
10.1045 10.2508 0.538337 10.0625 9.43287 0 9.58931 10.7041 0 6265.13
10.655 10.6257 0 9.09607 10.0666 0 9.53072 10.9985 0 10071.5
10.9908 9.76095 0.135432 10.9841 9.24268 0.990378 10.4651 9.82339 0 76912.9
9.46931 9.1178 0.940632 9.18232 10.0828 0 10.3167 10.1397 0.517524 145727
10.5222 9.85745 0.612375 10.7403 9.95395 0.293579 10.1132 10.5982 1.03445 298577
9.98465 9.35902 0.654003 9.3343 9.93948 0.259764 9.76986 9.99283 0 40750.9
10.9204 9.25037 0.336915 10.8583 10.7191 0 9.98349 10.2488 0.823685 83037.6
10.8179 10.9855 0 9.90805 9.80953 0.885394 10.156 9.1333 0.0833674 49909.9
9.93808 10.0076 0.753188 9.18806 10.0658 0 9.10877 10.939 0 21958.2
10.5406 9.07367 0.132014 10.726 9.21369 0 10.3185 10.2323 0.279601 1507.8
10.1142 9.45253 0 10.9368 9.8666 0.523688 9.0951 9.90732 0.527656 62699.7
10.6865 9.37916 0 10.863 10.7013 0 9.50966 10.508 0.797134 27897.3
9.85031 10.4112 0.218686 9.46937 9.06745 0 10.073 10.0262 0.39783 10803.1
10.2406 9.68538 0 9.55324 10.9812 0.797317 10.8956 9.22053 0 27225.1
9.00623 10.2152 0.220334 9.53847 9.69491 0 9.2729 10.3033 0 846.355
10.2247 9.93362 0 9.25214 10.901 0 10.3231 9.93997 0.0914243 4909.25
9.57503 9.27717 0.910541 9.29414 10.5838 0 10.219 10.8386 0.214292 73762.8
10.0194 10.6995 0 9.93667 9.52181 0.950154 10.5699 9.42879 0.50202 146572
9.01898 10.9983 0 9.89901 10.8531 1.04665 9.77407 9.04083 0 60854.7
9.6382 9.88034 0.673656 10.4364 9.41371 0.704419 10.2066 10.2516 0 128201
9.27204 10.4864 0 9.0766 10.6426 0 9.66396 9.72024 0.735182 20092.6
10.5096 10.4182 1.02767 9.20057 10.4574 0 9.64119 9.89944 0.711682 227316
9.49745 10.3226 0.849992 9.70772 10.2703 0.909565 9.90811 9.27088 0 233455
9.70754 10.7419 0.743483 10.6741 10.1294 0 9.13977 10.5479 0 21877.9
10.6775 9.6437 0.547005 10.9036 10.0197 1.05898 9.04303 9.79092 0.52851 372803
9.22651 9.63649 0.284973 9.63326 9.72103 0.118036 10.8708 9.80709 0 1073.02
10.2561 10.3785 0.253417 9.08521 10.4724 0.00652181 9.38649 10.8911 0 220.772
9.09229 9.66945 0.140803 9.66445 10.4431 0.671337 9.55495 9.2168 0 28108.8
10.6063 9.82144 0.469671 10.7247 10.9177 0 10.1105 9.38984 0.768935 98437.4
9.06946 9.38795 0.271667 10.7037 9.15674 0.655223 10.3709 9.03845 0 43223.7
9.30189 10.1069 0.849687 10.8151 10.1369 0.219907 9.81716 10.3128 0 65502.1
10.7326 9.48842 0.453252 9.45448 10.7854 0.823624 10.6114 10.3556 0.456365 226310
9.28578 10.8068 0 10.0786 9.03809 0 10.8929 10.8683 0.11059 3948.21
9.95175 9.30482 0.975057 10.7983 9.55916 0 9.46736 9.85519 0 50498.2
10.2954 9.0661 0 9.64205 9.44881 0.737806 9.4059 10.6074 0.0534593 26181.7
9.66066 10.5127 0 9.27076 10.3759 1.06301 10.4742 10.1846 0 63458
10.5852 10.665 0.231016 10.6664 9.11103 0.172909 9.95462 10.0419 0 1353.9
10.3722 10.153 0.309082 10.5397 10.968 0 9.84756 10.7004 0.376894 16828.6
9.31294 9.39558 0 10.4488 10.8196 0.147517 9.92734 10.8425 0 2592.6
9.53566 10.1919 0.668346 10.8403 9.51119 1.0668 9.40919 9.01282 0.433781 385344
10.201 9.43294 0 10.0849 10.9441 0.708875 9.33949 9.61574 0 18366.6
