0 0 0
2.07673 0.391912 -37.3261
3.13795 -104.018 -9.36446
-9.4983 -32.6337 -22.5576
0.89604 -0.248168 -170.186
0.161667 -1.06817 -342.133
0.064626 0.0274002 384.076
-0.614883 0.777414 -246.847
-363.247 89.2737 -0.48198
0.249957 -2.55566 323.779
1.10803 0.897588 -287.665
1.00047 -0.787688 -258.945
-0.504384 1.46764 418.494
-0.765067 0.485941 212.497
1.47962 0.503837 69.7714
0.657921 0.517878 -463.622
0.124149 0.0894969 -501.406
0.950426 2.55615 266.323
0.207192 -0.300614 136.295
0.275162 -0.763608 -492.538
-0.471612 2.49338 298.825
2.38955 -2.18892 -95.731
-0.700564 -0.134637 176.309
1.91483 -2.79334 23.193
-0.0614303 1.23696 480.763
0.375408 -0.155464 338.507
0.903601 1.07835 397.587
-0.126689 0.301974 186.148
0.0371368 0.154051 335.677
0.145349 0.477267 373.258
-0.0719308 -0.00141099 163.402
-0.208628 0.15059 -283.994
0.0485526 -0.00459707 464.767
-0.221079 0.464741 374.738
0.0207921 0.00750961 -99.8378
-0.151518 0.413432 -360.581
-0.0178094 0.00216983 502.412
0.0861487 -0.446369 349.098
-0.323022 1.95728 342.761
0.0442117 -0.000354208 131.931
0.204864 0.786204 467.587
12.0701 8.31103 -30.2099
2.86066 1.47287 -36.7482
-0.0332577 -0.632456 467.992
11.6735 -14.5348 29.6276
-0.453771 0.16915 357.428
-0.860766 0.194691 100.086
0.507642 1.5203 297.807
-0.0911254 -1.7061 304.628
-0.920515 1.03492 482.118
-0.318542 -0.0493025 -269.87
-0.698475 0.313639 231.634
0.40667 -0.0662539 -364.748
-0.052467 0.000343959 75.3851
-1.11517 -0.836898 359.429
-1.04171 0.271036 -101.04
-0.631129 -0.330604 -231.513
0.813281 -2.28236 -266.351
2.40974 -1.92513 67.7669
0.754662 1.14478 498.348
-0.0318218 -0.00253905 -100.372
0.709334 1.44464 335.238
5.72209 9.04393 52.2788
1.85199 -4.41832 66.7673
-1.31372 2.83908 142.238
1.23172 2.32025 291.192
-0.0345511 -0.0212677 -281.64
0.501496 -0.191344 363.696
-0.261157 0.227113 -252.759
0.263837 0.479379 -268.042
-0.531833 -2.46895 -185.778
1.24303 -0.685203 -283.751
0.820972 -0.704498 -271.595
0.821966 0.408084 346.497
0.447723 -1.89241 468.562
0.485339 -1.16372 -347.927
-1.40548 -5.34492 103.158
0.350507 1.2961 -204.732
0.368786 -0.0974943 -245.561
-0.0395158 0.0510017 -391.381
0.0136028 -0.0300693 -448.398
-0.883742 0.371734 338.496
-0.0816834 -0.604369 -474.649
-0.367081 0.176151 -252.222
-0.00835583 -9.67873e-05 -420.95
-4.83286 3.51723 -76.6565
-0.589787 -0.376719 309.013
1.76325 14.5326 -59.9317
0.125221 -0.00730074 119.264
-1.55537 -5.83579 59.1693
1.81389 -0.627576 -82.3476
0.626613 -0.0262037 50.1819
-0.934365 0.983154 431.918
0.658083 -2.88475 -172.339
-0.563626 -0.32704 371.759
-0.077822 0.0393409 -365.361
0.102489 -0.817651 449.497
-0.0533361 0.320639 462.144
-0.139411 -1.34844 172.582
3.53794 -7.81423 47.9742
-0.238198 -1.64728 455.244
-1.24526 -1.06168 -381.862
0.563894 -0.855369 324.75
-0.174433 0.0195933 225.971
33.702 -19.1459 11.5331
-6.86317 -6.8086 64.3947
12.3798 6.75568 -24.1337
-55.1091 22.2707 5.51508
-0.565961 2.58257 198.352
-0.832959 1.69593 -416.919
-0.57021 0.851397 393.879
0.405512 -0.43528 356.5
-2.14608 0.757059 18.1713
-2.69129 1.60801 49.1883
1.23578 -6.97274 9.7756
0.163092 0.245839 303.563
-0.129863 0.31367 142.157
-0.601241 -0.67227 485.487
1.46941 0.32961 63.2732
0.259153 1.42466 -66.3333
0.100784 0.0274222 -338.761
-0.021039 0.00448008 -138.65
-1.2284 -0.255571 -56.1384
-0.180171 0.110559 357.041
1.76856 0.557969 113.709
0.604552 -1.24969 -398.081
0.937006 -0.865356 -472.73
-3.15154 -5.12354 -123.625
-0.0416065 -0.00389531 -439.636
0.701959 -1.50957 -448.377
-0.212273 -0.247484 -494.648
-0.245978 -1.62923 254.169
-1.5463 1.56725 -246.628
-0.345811 0.0393752 282.517
0.0666141 -0.00389569 389.441
-0.445954 -0.590146 -494.524
-0.763586 0.299309 351.111
-0.0477511 0.216594 -354.566
-1.08412 -2.26492 -280.495
1.88951 -1.27127 -126.848
0.332115 -0.248014 155.797
0.593762 0.0818535 207.619
0.328068 0.247655 459.966
0.110074 -0.0280518 -446.605
-1.15057 -1.18235 328.324
-0.481015 3.53449 -273.048
0.396815 3.20254 197.674
-1.21604 -2.50342 -230.241
-0.667651 1.89212 -398.304
0.50482 -0.0976111 225.813
0.367857 -0.0594784 -352.179
0.216696 1.2325 -185.702
-0.00773299 3.09314e-05 301.585
-0.0421057 2.03376 -367.525
-0.0598659 -0.00159307 -339.239
-0.0651148 0.023796 -402.825
-0.0367811 -0.176088 442.553
-1.79159 -1.11065 -137.12
-0.176839 0.00218324 -69.1397
0.85263 -1.19476 381.372
0.0135541 0.0705698 474.001
1.14833 -1.06132 136.738
-0.524241 -0.24064 -495.511
-1.42155 1.6998 199.313
4.49915 3.44189 82.9875
0.434735 0.547918 372.508
0.233914 0.0264761 -420.748
0.208612 -0.0674454 -427.882
-0.673303 -0.289819 -451.576
0.536731 1.03398 504.839
0.152087 0.290884 498.55
0.150188 2.04367 260.605
-1.57049 4.90317 110.576
0.376543 -0.450182 -447.855
0.882218 0.737912 397.234
-0.519838 0.252368 376.087
0.960923 0.336147 -131.274
0.505225 1.92417 411.035
0.0677286 0.214309 -368.179
0.601807 -0.481992 -284.094
0.366755 -0.202195 -459.68
199.507 7.7646 0.0777985
-1.894 -4.23331 159.38
-0.230788 0.0204979 -326.903
1.04134 -2.17171 -234.725
1.71994 -1.34791 -271.506
0.514427 -3.62626 135.37
-0.621381 -0.449444 -382.022
0.424673 2.36247 178.715
-2.19125 -1.38942 170.776
-1.57705 -0.284384 69.4719
2.81462 -1.51617 -76.3864
2.01862 0.516694 -24.6316
0.73973 0.669408 -300.122
0.620664 1.48898 473.591
1.69184 2.33832 -255.722
0.543398 3.32625 147.331
0.298055 0.0044485 -43.9524
-0.365267 0.56698 488.091
0.103058 0.975277 -392.91
-1.34217 -2.49703 196.934
12.9718 -18.7149 -33.3453
-0.540121 -0.753889 -381.376
0.336041 1.75764 -173.165
0.338083 -0.935597 449.941
1.39783 1.16562 -105.424
0.114172 0.333919 -324.243
0.58513 0.551543 171.158
0.494464 -0.301921 -221.008
5.24603 -14.4161 22.6892
0.319194 -0.0895399 401.577
-0.401113 -1.69888 316.837
-0.0269879 -0.000388753 -207.316
-4.35026 9.88233 66.8028
0.519983 0.135261 -301.084
-1.41857 3.51118 -228.568
0.364077 0.896921 -481.435
0.809252 1.50429 441.977
-4.7759 -2.95881 -68.0057
-0.838965 4.62308 -122.163
-0.0573586 0.185991 368.165
0.174111 -0.0643815 -465.664
0.152612 0.0120021 427.414
0.16731 0.0312643 415.06
-0.449033 -2.27676 -405.655
0.745632 1.33395 -374.869
-1.10605 1.28034 237.044
0.215792 -0.0303373 426.977
3.82232 -0.916273 -57.0192
0.0262604 0.00492814 496.743
1.50222 -2.18055 -253.263
4.05802 -4.50665 -77.0737
-0.956958 1.68209 -322.55
0.738211 1.011 290.907
-5.96506 -7.91669 -67.2649
-0.256963 -2.24535 -110.184
-2.60984 3.93069 -108.783
-2.53438 -4.70417 -60.6786
0.997526 0.288132 -187.933
-0.575373 -0.43375 422.265
0.700592 -0.00334503 6.27364
0.0563486 -1.70933 399.048
2.50203 -1.81082 86.7116
-0.0379277 -0.0044136 440.055
0.386232 0.79782 -487.849
0.233602 -0.899064 97.8978
0.371393 0.52965 404.042
-0.918642 0.682524 -497.65
1.12232 0.617727 -187.489
-6.61784 -3.91854 -36.6299
-0.730111 4.27762 179.409
-0.118889 0.604314 -448.859
0.585345 0.427612 359.403
0.190416 2.0859 342.252
-0.186451 0.0357649 -471.618
-1.39772 0.289976 -88.3737
0.323398 0.486393 -318.474
-0.0666613 0.211752 211.097
-0.219301 0.135713 193.67
-0.761455 1.81699 437.475
-0.53039 -0.179664 -263.241
1.05869 5.65176 -148.025
26.9454 -30.4094 17.1581
5.20562 8.33222 20.8743
-0.768037 2.16029 123.205
-1.1189 -1.42216 -394.032
-2.53885 -3.61444 -167.729
0.0726031 0.112306 422.967
